,tweet,hate_speech_label
17912, ,0
17913, ,0
17914,  Y'all hoes need to get out more. There so much more to life than being a fuckin hater. Go get yours.,0
17915,  Only Twitter niggas care bout hairy pussy. Them 5 niggas I fucked today ain't gi,0
17916,  Andrew Bynum got traded and then they waived him the very next day... a nigger can't keep a job,0
17917,  Being a nigger isn't a color it's a state of mind,1
17918,  Somewhere in the ghetto it's a nigger getting shot over BBQ,0
17919,   if ur child father aint shit...then look in the mirror at the dumb bitch ,0
17920,  How yall bitches gon breast feed wit nipple rings? ,0
17921,"  Psychological Warfare for Dhimmis -- DEFEATING ISLAM
http:
joining forces to take out world's trash h",0
17922, ,0
17923,"  

 May 16, 2... http: prg ",0
17924,  A recent Harvard study concluded that bitches in fact be trippin.,0
17925,"  Mila Kunis has heterochromia iridum which gives her two different colored eyes. One eye is green, the other is brown.",0
17926,  The strings attached to boxes of animal crackers were originally put there so that the box could be hung from Christmas tree,0
17927,  I see you subtweeting me hoe.,0
17928,  Niggas who post trannys to see if a nigga thirsts ov,0
17929,"  it's never about the hoes he's entertaining , it's always about the fact that he's entertaining these hoes ",0
17930, ,0
17931,  Don't get your panties in a twist. Just take 'them off and let my tongue twist around in your pussy instead.,0
17932,  Did that bitch ever get out of Ludacris's way?,0
17933,  If you've been though what I've been through you would have turned into a heartless bitch by now but I'm stronger &amp; bet,0
17934,  What's it like being a cold hearted cunt?,0
17935,  I need my pussy ate now ,0
17936,  Yo mama so ghetto she uses cigarette butts as q-tips,0
17937,  *Goes into monkey bar to meet swingers*,0
17938,"   pepsi and cheerios
smashin on these hoes
got me blue in the taco
bae thinks of me flaco
errybody frontin
jus",0
17939,  There's only ONE bae at the end of the day.  Cause she ride for me unlike you other bitches.,0
17940,  That pussy so wet she gotta dry outsidestop telling my business,0
17941,  I don't care who Kendrick made that song for it's still trash,0
17942,  Today aint yo day,0
17943, ,1
17944,"  Moment of truth, these hoes the truth",0
17945,"  Shy people tend have great observational skills, making it easier to recognize the core of a problem then solving it.",0
17946, ,0
17947,  If she's always been a dyke she's a virgin. No way around that. Her first time eating box don't take her virginity.... #,0
17948,  Vote or Die bitches,0
17949, ,0
17950, ,0
17951, ,0
17952,"  ""I'm grown"" = Let me be a hoe in peace.",0
17953,"  ""SHARKEISHA'D"" = To lose one's face due to the brute force of a knockout punch. ""Dat bitch got sharkeisha'd""",0
17954,"  ""These hoes ain't loyal"" = Women of this generation cannot be trusted.",0
17955, //t,0
17956,  These bitches is actors out here,0
17957,   doesn't really look back at their ex's. Some things just look better in the trash,0
17958,  yall really expect a 40 yr old nigga to still rap about raping hoes and killing his mother? nah,0
17959,  TWITTER WHATS THIS MEAN ?   I come alive in the night time + Sleep all day hoe all night.,0
17960,  Good pussy ain't changin nothin. Might bump you up to main hoe from side jank. That only mean you get fucked more ,0
17961, ,0
17962,"  Young based god came straight for the bitches""",0
17963, ,0
17964, ,1
17965,  If a girl cant make a decision whether to date you or not tell that bitch to kick rocks.,0
17966,"  If ya girl shaves the pussy before going out with her girls, somethings wrong.",0
17967,  dont try too fuck with me &amp; got a million and TWO bitches because I will tell them all.. I PROMISE I WILL,0
17968, ,0
17969,  Naming my son Caesar. Dawn of the apes is the absolute best movie I've ever seen in my entire life.,0
17970,"  The Comstock Lode was a boon 4  as it grew 2 20,000 ppl &amp; became 1 of the largest &amp; wealthiest",0
17971,  That pussy crying for help,0
17972,  Got these hoes on my dick like brad pitt,0
17973, ,0
17974, ,0
17975,  All bitches cheat. You just gotta acknowledge its gonna happens so when it does itll hurt less.,0
17976,  everybody turning into assholes this year. Look what youve bitches have done to us.,0
17977, ,0
17978, ,0
17979,  Jenny was a hoe til she got AIDS until she was ready to settle down with Forrest Gump who tried saving her SO many tim,0
17980, ,0
17981, ,0
17982, ,0
17983, ,0
17984,"  Hoes, hoes ain't nothin' but hoes.",0
17985,  I hate when people think I'm mad or sad cause I'm not talking.. nah I'm chillin bitch.,0
17986,  your opinion of me is highly irrelevant bitch,0
17987,   be out here fighting bitches like its legal,0
17988,  Fresh out of jail and I got my chopper bitches be like Vick your number 1 like the BK whopper,0
17989,"  Well, there's ""crazy bitch"", and there's ""you can look for that motherfucker's corpse, but you won't find",0
17990, ,0
17991,  All Detroit niggas do is listen to DBCO and fuck other niggas bitches while trying to hold on to their own with no money an,0
17992,  Don't block me because you think a post is about you...just ask me. Like a boss. You employee ass bitch.,0
17993,  I hate when faggots talk shit on here then block me so I can't respond. Bitch I will write you a letter with my response an,1
17994,  You bitches want allowance and $200 dates and still singl,0
17995, //,0
17996,"  go text your hoes 
Me: https:",0
17997,    when bout 5 bitches got together and thought of a reason to make they boyfriend claim them,0
17998, ,0
17999,    bye bitch,0
18000, ,0
18001,"  Its simple, dont be a hoe=dont worry about being exposed "" fight me",0
18002,  Rohan a bitch yo ,0
18003,  These bitches so phoney ,0
18004,"  Rows for the hoes

Curls for the girls

Planks for the skanks 

Deep cuts for the sluts

Quads for the broads

No pecs No s",0
18005,  Don't know how you Yankees fans listen to Kay every night. Absolutely brutal. Just nonsensical blah blah blah blah. Radio n,0
18006,  My bitch sad lookin like a lack of funny,0
18007, ,0
18008, ,0
18009, ,0
18010, ,0
18011, ,0
18012, ,0
18013, //,0
18014, ,0
18015, ,0
18016, ,0
18017, ,0
18018,   on  ...... The white trash side of me is applauding ,0
18019, ,0
18020,  and real faggots let em do that.. Smh,1
18021,"  A hoe only cares about the now, the future is irrelevant.",0
18022,"  To get with a hoe, you just need to be cute, have muscles, dress your ass off (swag), or talk a good game.",0
18023, //t.co,0
18024,  Can't give these hoes a inch cuz they'll try to take mile,0
18025,  It's my brother weekend bitch ,0
18026,  Seen theses niggas lose it all over a basic bitch,0
18027,  This bitch just blew my high,0
18028,  Gucci Mane locked up rn and u want to talk about our relationship status rn bitch shut up we gotta free this nigga first,0
18029,   yeah yo girlfriend a bitch. I hope she got the hives.,0
18030, ,0
18031,"  Fear mongering by the left is dying. Wake up, who are you going 2 believe Charlie Rangel and Hussein or Mia Love and C",0
18032,"   is paid by white supremacist, they always get a negro to do their dirty work ",0
18033,  60% of these hoes be fake gay,0
18034, ,0
18035, ,0
18036,  The nipples determine whether the titties are trash or not,0
18037," 
https://t.",0
18038,  I hate a bitch dat act like a nigga. ,1
18039,  We all know a double faced bitch named Madison,0
18040,  We all know a faggot named Luke,0
18041, ,0
18042,"  i love this emoji  
she's just like DUH bitch  
lol i don't give a fuck  
you're ugly  
whatcha gonna do about it ",0
18043,  Bitches post all types of sex position pics with heart emojis but let yu get her in that position this bitch complain a,0
18044, ,0
18045,  I heard big booty bitches can't take no .,0
18046,"  Marijuana is a gateway drug. It leads to happiness, great sex, pain relief, and increased patience with crazy bitches. And w",0
18047,"  Rows for the hoes

Curls for the girls

Planks for the skanks 

Deep cuts for the sluts

Quads for the broads

No pecs N",0
18048,  if you cant see when you have a real woman by yourside through thick and thin. then maybe you do deserve these hoes . ,0
18049,"  Actor Charlie Sheen once bought 2,600 seats at an Angels baseball game in hopes of catching a home run ball.",0
18050,"  There is a company which sells menstrual pads for pet dogs called ""bitch diapers"".",0
18051,  If life hands you a hot potato try throwing it at two birds.,0
18052, ,0
18053, ,0
18054,"  When Joey Bada$$ said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life."" ht",0
18055, ,0
18056, ,0
18057,  these hoes too familiar,0
18058,"  Hmmm, is that a Ratchet hoe I smell?",0
18059,  KOBE as they shoot a piece of paper into the trash,0
18060,  Stepping away from the twitter beef. I'm going to bed cause I gotta be up at 5. Gotta go be a redneck asshole at my us,0
18061,  Behind that twinkle in your eyes I can see the bitch in you ,0
18062, ,1
18063,  WHAT THE FUCK DID YOU JUST SA,0
18064," """,0
18065,  Ray J is the perfect example of what happens when you give a lame nigga some pussy,0
18066,  WCW goes out to all the women with their shit together because these pretty bitches get way too much credit for being cute w,0
18067,  Can't keep stooping for these hoes. I know better,0
18068,  i was ready to delete my entire instagram app when i found out one of my IG crushes was selling pussy on backpage for $75 f,0
18069,  I'm going to let the pussy out like fight night ,0
18070, //t.c,0
18071,"  I asked this bitch if she was having a good day, and the bitch said ""stop being weird"" im conf",0
18072,  idgaf what you bitches say about me ,0
18073,"  An ad for the Haitian charity ""Water Is Life"" mocks people who use  hashtag through juxtaposition. ...",0
18074,  Its so damn hot in this bitch,0
18075,  .  Because Outman is a brand-new  and because Girardi will never use 3 relievers when he can use 6.,0
18076,"  ""This bitch is just dead weight""

- Pallbearers",0
18077,  Niggas gossip like hoes I'm sleep tho,0
18078,  I love being loyal to one person fuck having hoes ,0
18079,"  ""I ain't tryna steal ya car, but I DID eat the hell outcha wife's pussy"" ",0
18080, ,0
18081,"  First you twist it, then you- aw crap, it broke.",0
18082,  the woods would be very silent if no birds sang except those that sang best.,0
18083,  Monday was SUCH a bitch today.,0
18084,  R.I.P. to the hoes dying for attention,0
18085,    lmaoooo what a bunch of fags,1
18086,    no doubt about it. I mean its cute tossing around trash cans and having 98lb Mexican boys wantin,0
18087,  I saw a great chimpout 2 summers ago. A middle aged Salvadoran and his 15 Yr old son got wasted by 6 beaners at the metlife ,1
18088, ,0
18089, ,0
18090, ,0
18091,"  I got 99 problems and the bitch heard me call her a bitch, So now I have 100.",0
18092,"  *How girls become friends* Omg, I love your shoes *How guys become friends* Excuse me sir,I see u fuck bitches. I, ...",0
18093, ,0
18094, ,0
18095, ,0
18096, ,0
18097, ,0
18098, ,0
18099, ,0
18100, ,0
18101,  Idc I still watch two &amp; a half men . Well the old one with Charlie,0
18102,  if u know how to French inhale ur a bad bitch,0
18103,"  There's too much groupie bitches.

Hard to come across girls who aren't overly social and friendly with everyone.",0
18104,"  U can eat all the pineapples you want 

Ur pussy still trash.",0
18105,  all these faggots posting faces about to get the hot unfollow,0
18106,  Only soo much a bitch can take...,0
18107, //t.,0
18108,  All I see down my TL is naked white bitches ,0
18109,  Drinking veuve cliquot and eating marshmallows basically because I'm a classy bitch.,0
18110,  Most of these niggas go broke for these hoes,1
18111,  If you're attractive &amp; you think ANY straight guy just wants to be your friend...bitch you stupid,0
18112,"  All three of these hoes getting cute for fucking school, taking for ever and waking me the fuck up  This why I can't stand h",0
18113, ,0
18114,  no i ain't no bitch &amp; no i ain't no snitch,0
18115,  If you're going to be a bitch and not come to the show because some bands dropped then w/e. More moshing room for me in that ,0
18116,"  I was disgusted, betrayed, hurt, &amp; my pussy drier than a niggas skin in the winter time",0
18117,"   autocorrect

its a bitch",0
18118, ,0
18119, ,0
18120, ,0
18121, ,1
18122,"  THE FUCK YOU LOOKING AT BITCH SWERVE

*puts heelys into full gear*

*glides past the bitches*",0
18123,"  eyes on your own paper

me: bitch i only have eyes for da paper

*throws cash everywhere*",0
18124,"  Don't lie to me, you were crying because you are a faggot.",0
18125,   what hoes tho ? Lol.,0
18126, ,0
18127,"  bitches cant get the ios8 because they have over 10 gb of selfies cuh""",0
18128,  Y'all females love y'all a bum nigga or a jail bird..,0
18129,  I switched up. You fukin with my old bitch. I'm fukin with yo new bitch ,0
18130,  Niggas talk more than bitches these days......,0
18131,"  Body counts don't matter  YALL treat all bitches the same anyway, st",0
18132,  sundy a old school ho tho,0
18133, ,0
18134,"  rt for mj 
fav for a bitch nigga http:",0
18135,"  rt for the real niggas
fav for the bitch niggas http:",0
18136, ,0
18137,  How the fuck can some people not get atleast 1 on flappy bird. I just got 11 while smoking a fuckin square.,0
18138,"  ""A real man gonna keep it real with his bitches"" LMAOOOOO shut up I'm not tellin u about other women mind ur business",0
18139,  Nymphos are stupid. Go hose your pussy down you weird bitch,0
18140, ,0
18141, //t,0
18142, ,0
18143,  (via ,0
18144,   can jump into first place TONIGHT.  if you think they will,0
18145," 
Ellsbury CF
Jeter SS
Beltran DH
Soriano LF
Teixeira 1B
McCann C
Solarte 3B
Ichiro RF
Roberts 2B
T",0
18146,  7-4.,0
18147,"   win, 6-5, on a  single by Derek Jeter ",0
18148,  . comes in to close out the game here in the 9th. ,0
18149, ,0
18150,"  Ballgame over,  WIN Yanks beat the White Sox in 10 innings, 4-3.",0
18151, ,0
18152,"  Congratulations Ichiro That leadoff base hit in the 8th is hit No. 2,800 in his  career",0
18153,"  Gardy goes yardy again He leads off the game with a HR for the second straight night, and it's 1-0 ",0
18154, ,0
18155, //t.co,0
18156, ,0
18157,  SEE YA  gives the  a 4-3 lead in the 10th with a solo home run,0
18158, //t.,0
18159, ,0
18160, ,0
18161,"  VICTORY  outlast A's, 10-9 in 14 innings. Eduardo Nunez the hero, and oh yeah, FIRST PLACE still resides in the Bronx.",0
18162, ,0
18163, ,0
18164,"  One scout said Prado is ""first team most underrated."" Gives the Yankees a 2b through 2016, could slide to 3b if needed too.",0
18165,  it ain't nothing to cut that bitch off ,0
18166,  I hope LVG is homeless in a few years whilst Welbeck is scoring 30+ for Arsenal and fucking bitches,0
18167, ,0
18168, ,0
18169,"  Actually, I take that back  you niggas ain't loyal"" im loyal fam nah negro nah",0
18170,   then how yall got here b stfu negro,0
18171,  I need molly water and a chubby asian bitch same,0
18172, /,0
18173,  You hoes ain't worth losing sleep over,0
18174,   stop crying you pussy,0
18175,"  "" these hoes ain't loyal "" 

duhh BITCH she a HOE ",0
18176,  Now a days bitches will beef w/ you over something that has nothing to do w/ them  bitch yo ugly ass wasn't a factor a,0
18177, ,0
18178, ,0
18179, ,0
18180,"  alcohol is liquid truth. So if a girl is a hoe when she drinks, she's naturally a hoe anyway.",0
18181, ,1
18182,  You know all these bitches who posted pics for Zeeti are in the shower like Jim Carey in Ace Ventura after he found out Ei,0
18183,  You either gay or straight don't talk to me bitch please ,0
18184,  I hate when ppl say hoes aren't loyal. They supposed to be? ,0
18185,  Dizzy bitch ,0
18186,"   it all depends on the female dawg, usually that's how it is with these hoes but the genuine women fuck w",0
18187,"   yu ah hoe""lmfao,",0
18188, ,0
18189,  Thats yo bitch she my bitch too,0
18190,  First thing I look at is what's on a bitch feet,0
18191,  You bitches selfish .. Y'all want Father's Day too? Damn lol,0
18192,  Y'all niggas ain't no killas y'all niggaz some hoes...,0
18193,    Nigga I'm just popping Molly &amp; stepping out. You bowling bitch don't come at me,0
18194,  Ain't no money or no hoe in the world can spoil it  ,0
18195, ,0
18196,"  You got bitches, and I don't have niggas  ... I want you.",0
18197, ,0
18198, ,0
18199,  Can you imagine Tryn yo hardest to stop a bitch frm slutin and still comin up unsuccessful,0
18200,  I done went wit a hoe before frfr so who am I to judge,0
18201,   na a hoe cry to yu swear she ain't fuckn off n still have a side nigga,0
18202,  Spit da same game to hoes like da same clothes money bring power so we like a bankroll ,0
18203,  Mannn let bosh hoe ass hit that 3,0
18204, ,0
18205,"  ""You like your lunch little boy?""

""Nah bitch look what I'm eating cause of you"" http:",0
18206,  Ladies listen NO nigga wants to settle down at a young age. All you bitches crying about being single now will be wifed in 1,0
18207,  Worst movie you can think of? Fan that fucking trash netflix be posting shit that looks like a porno,0
18208,   bitch,0
18209, ,0
18210,  Bitches will give their pussy to the whole community but wont give a nigga a piece of gum,0
18211,"  just because i think you're fine don't mean i want you, you appealing to my eyes, not my heart bitch.",0
18212,  I got money I don't need u bitch,0
18213,  Everybody think i get hoes and think ima playa but honestly im in my crib wondering bout if my mom making yellow or whi,0
18214,  Niggas these days will walk 10 miles to get some pussy. ,0
18215,"  i hate when italian ppl say ""olive garden isnt real italian food"" fuck ur grandmas roasted casserole you bitch olive garden i",0
18216,  Niggaz buying p***y....Niggaz buying p***y. + Don't start this hoe shit...,0
18217,   grab me some bitches while u up there lmao oh and a belt ( fendi ),0
18218,"  Give me three wishes

I wish, I wish, I wish, you would bitch",0
18219,  My trash is worth more than you,0
18220,"  Your girl hold my dick like a wii controller
Where's your bitch, nigga? We control her",0
18221, ,0
18222,    long as my bitches love me  ,0
18223," ""oh nahhhhh",0
18224,"  ""I've met few people in politics that I disrespect more than Charlie Crist,"" --Rudy Giuliani",0
18225,  Looking forward to sitting down with President Obama for our 60th anniversary broadcast this Sunday  ho,0
18226,  Not all black girls are ghetto .,0
18227,  I'm pretty sure my future ex boyfriend is on here slidin in another bitch DMs...but i'm patient,0
18228,  My dog is gonna be a bitch magnet for sure no,0
18229,   haha doubt it did you see all them bitches you had at the track field ? there were soo many ,0
18230,   just like you you pulled all them track bitches ,0
18231,  It's okay chiquito  I'm not in the ghetto anymore ,0
18232,  You don't know maybe some bitches like a man in a tutu ,0
18233,  And Henny too   Beer trash af end of story,0
18234,  You can't take no ones bitch.,0
18235,  This faggit bitch tried to say she hoe'd for hd bearfaced bitch yusa fag,1
18236,  You niggaz really think yo niggaz/n yo bitch solid guarantee yo nigga will hav her choosin n wont tell ya,0
18237,"  Why all ghetto chicks gotta smell like love-spell. Or that cucumber shit, bath &amp; body works",0
18238,"  My bitch bad, she from the island",0
18239,  I can't trust ah soul I can't trust these NIGHAS I can't trust these hoes,0
18240, ,0
18241,"  Why does nobody believe me when i say im a virgin dewd wtf

 No you aint hoe",0
18242,   you need one yesss cause I'm not her bf you my bitch,0
18243,   bitchman that's so cute to me find a date,0
18244,  let me sit this ass on you bitch you and Chris better Gtf ,0
18245,  where tf lyssa toilet mouth ass ?  wassupyou be twatching hoe ,0
18246,   lmfao bitch was I talking to you but I'm talking to you in my bubba voice ,0
18247,  Small ass pants bitch ,0
18248,  You been the side hoe omg ,0
18249,  These hoes gonna be stunting in Florida with the pussy,0
18250,"  hoe bang this big | | and she got nerves to think she better then us , bitches have no chill ",0
18251,  ion be understanding how all you hoes drop yall nuts at once but when a bitch on your ass you can't hear a mouse piss ,0
18252, ;; I make dat face too much,0
18253,  You stupid lil ass bitch I ain't fuckin with chuuu.,0
18254,"  What the fuck was wrong with me? Thinking I can wife this hoe.""",0
18255,"  Niggas will fuck yah good , eat ya pussy then go home to they bitch like ain't shit happen ",0
18256,"  They on a bitch , yeah they want a bitch",0
18257,  If u can steal her she's a hoe,0
18258,  Iz no point in being jealous cuz dee hoes for everybody # ,0
18259,  U bitches boring,0
18260,  You knew I fucked that bitch and you didn't react?,0
18261,  half y'all bitches side hoes and don't even know.,0
18262,  A dyke a tuck her titties in the winter and start calling herself Mr.,0
18263, /,1
18264,  When ur fuckin and her pussy stank but u have really good friends........... ht,1
18265,"  Da bitch got scared and couldn't take it no mo but ya boy was feenin fo dat 
//",0
18266,  One loyal girlfriend is worth more than one hundred hoes.,0
18267,  i fully support same-sex marriage but i'll never stop calling my friends faggots,1
18268, ,0
18269,  I do not fuck with that bitch she cannot keep her legs closed,0
18270,   dont mind my retarded ass,0
18271,"  If youve only seen my couch, not my bed, then you my hoe",0
18272,  How I lose this sweet..you ain't lose it you hide it lmfao Viri tryna smoke that hoe to his self,0
18273,  My mama told me if a bitch feet dirty her pussy dirty cause ya feet the first thing that hit the water when you bathe.,0
18274,  I can't stand no messy hoe1000 true story,0
18275,"  . lls lor bitches stay wanting to fight , made them real mad i talks my Shit",0
18276,  I hate you sidelines hoes y'all got so much courage ,0
18277,  I hate salty bitches,0
18278,"  She a bad bitch, let's get to it right away .",0
18279,"  &amp; it's sad cause niggas will have a good girl &amp; do her wrong, it's hard finding a good bitch out here forreal.",0
18280,  We slap bitches ,0
18281," bitch we don't want him""",0
18282, ,0
18283,"  Pussy will always be my fav iggy song, like how do you not like a song that just says pussy numerous amounts of time.",0
18284, ,0
18285,  If you can't eat pussy that's got hair on it I'm not even sure you really know how to eat pussy.,0
18286,   man I just went from 0 - 100 real quick I ain't no hoe the fuck niggas thought this was ?,0
18287,  Throw me a blunt bitch,0
18288, ,0
18289,  Hoes out here selling pussy for some new uggs You disqualified,0
18290,  A girl KNOWS when a bitch likes her boyfriend ,0
18291,"  If her pussy got over 10 body counts, It's dead. Pussies only have 9 lives ",0
18292,"  Gotta eat her pussy so good she forget dick coming next. Have her talking to herself like ""he brought dick with him too"""" ",0
18293,"  ""Young N****s act hard and all the bad B*****s grew up to be trash broads"" -",0
18294,  The bigger the hoops the bigger the hoe   ,0
18295,  These bitches play on everybody's team,0
18296,  Yu hoes just love to pump fake bout y'all lives on these social networks,0
18297,"  Fuck bitches, get re-elected ",0
18298,"  I choose to fuck all these bitches not because they're easy, but because I'm hard ",0
18299,  One man's trash is another man's wife ,0
18300, ,0
18301,  Four Brothers showed the bitch in a lot of niggas. I would've killed. I would've killed Victor Sweet if I was one of his l,0
18302,"  I knew a bitch in college who sold the pussy for 2-3 ""favors""",0
18303,  I have no hoes man. I don't need those though  I need to pick mines back up ,0
18304, ,0
18305,"  Swear AG ugly den a bitch. He look like a possum and giraffe mix breed."" This isnt funny. But I died l",0
18306,  bitch i don't fucking know you,0
18307,   bitch ass nikka took Flight Frm ,0
18308, ,0
18309,"  Everybody claim they fvck with ""bad bitches"" but all the ugly bitches getting pregnant 
.

.

.

.
Somebody lien",0
18310,"  I'm convinced that some of y'all bitches get pregnant purposely because ""birth control &amp; plan b pills"" are effective ",0
18311, ,0
18312,"  I have a daughter to think about , yall think I'm worry about you hoes , naaaaaaaa",0
18313, ,0
18314,  i hate ah dirty house foul living bitches it's a lot of them out there,0
18315,  Keep ur bitch on a leash .,0
18316," ""  ""konnnichiwa bitch""",0
18317,"  I tell a bitch, go and get my name tatted on her spine so I can feel good when I'm hittin it from behind",0
18318,  Fuck twerking bitch can you cook,0
18319,  Wet pussy with no smell a mf,0
18320,  If you a hoe you a hoe I'm not finna sugar code it,0
18321,  She's hurt. The nigga she crushing on fucking a bottle girl so they all have to be hoes.,0
18322, ,0
18323, ,0
18324,  Hoes gone be hoes.and these hoes can't be trusted ,0
18325,   blame it on the yellow chucks lmfao,0
18326,"  Thursday We will see bitches dressed up like if the hallways were runways, clown make up on some girls,guys with pants belo",0
18327,  Getting called ugly by a bitch that use to idolize you.  Ohhhh well okay... ,0
18328,"  I think IF i had hoes , i would tell them alll the same shit  im too lazy to be tryna switch shit up . ",0
18329,  On god yall hoes better get off my twitter,0
18330,  stick by his side and don't give his pussy up . .,0
18331,"  my pussy cuteness always sets me up for a good dayu need some dick""

WOOOOH

You ",0
18332," """,0
18333,"  If you ask me, every bitch gay not me I'm all sexual"" Wtf is all sexual? If you don't mind me asking",0
18334, ,0
18335,  I don't care about none of these bitches ,0
18336,"  Makem eat my ass since eating pussy ain't major nomore "" ",0
18337,  It's unattractive when girls act ghetto,0
18338,"  Girls say bs like ""you got too many hoes"". Stop letting twitter and IG fool you. I don't know these fucki",0
18339,  I'll never understand how people can fake an entire relationship? I can't even fake a 'hello' to a bitch that I fucking,0
18340,  I'm not going out my way 2 make sure bitches know NOTHING ... Just pay attention ,0
18341," """,0
18342,  - when ya friends nag you like they yo bitch  mayne chill tf,0
18343,  Yeen suckin yeen fuckin watchu doin hoe ?,0
18344,  When the pussy so wet you hear that shit smacking ;;;;;  ,0
18345,  he like me even more cuz he know I gotta bitch,0
18346,  All you hoes wake up,0
18347,  Yo hoe will get slayed ,0
18348, ,0
18349,  Bacon over bitches,0
18350,  man I'm strolling and all I see is y'all hoes that suck dick talking about her like man don't stunt on her bru .,0
18351,    yeah Texans are so much better you fucking retard,0
18352,  Some of you cunts owe me money.,0
18353,  Ion want the pussy if it come wit hairs,0
18354,"  I hate ""I'm my own WCW"" ass bitches ",0
18355,"      bitch you ugly as fuck, are you a fuck tranny ? Get Alligator face as",0
18356,   I'll find you a ride. But it's no pussy shit and that was some pussy shit ,0
18357, ,0
18358,  doing someone wrong for the sole reason that they did you wrong will only bring more negative karma &amp; energy into your li,0
18359,"  i have absolutely no ""hoes""",0
18360,"  ""Light beer? You mean faggot piss?"" -Overly Powered Man",1
18361, ,0
18362,  I love when the birds are chirping in the morning ,0
18363, ,0
18364,  What's yall favorite chappelle show skit? Is wayne Brady gonna have to choke a bitch? ,0
18365,"  I hate a ""I'm my own WCW "" ass bitch ",0
18366,  I don't be worrying about these messy hood ass hoes but they worrying about me though. Why? ,0
18367,  I don't understand I don't even fuck with these bitches but I'm so relevant to them though ,0
18368,  Never realize the precious time you bitch niggas is wasting ,0
18369,  Freaky ass ready ass hoes,0
18370,"  These hoes got more bodies than a cemetery.""",0
18371,  Bobby bitch bobby bitch ,0
18372,"  Brown colored eyes are really blue, under a layer of melanin.",0
18373,  People getting called all types of bitches over music lol you know how ridiculous that is?,0
18374,  U gotta be a pathetic bitch to ride by another females house looking for a nigga that ain't yours smh,0
18375,  I don't understand how bitches find the time to worry about what another bitch is doing,0
18376,  Why do these hoes think it's cute to take pictures kissing eachother ? ,0
18377,  If Griff wasnt injuries wed legit be 6-1,1
18378,   hell yea save money like a hoe,0
18379,  That hoe is live though,0
18380,  I don't care about none of these bitches,0
18381,  R.I.P  to the hoes dying for attention.,0
18382,"  Once a hoe , always a hoe ",0
18383,"  If a bitch think I'm worried about her , that bitch overthinking ",0
18384,  30 bottles  30 bitches ,0
18385,"  ""I'm against feminism I think men and women should be equal"" a bitch that don't know shit about feminism",0
18386,   lol for what? Lol you dissing us shut up bitch,0
18387,  Pick 6 hoe lets gooo,0
18388,"  

Me: Baby I cooked
Bae: What's for dinner?
Me: That bitch you been texting http:",0
18389,"  ain't no ""WE"" in this bitch .",0
18390,"  If a bitch tweeting about a nigga and he saying he don't mess with her , He's lying That bitch ain't tweeting for nothing ",0
18391,  Need some ice cream and Oreos ,0
18392,  Only the basic bitches put on for Twitter ..,0
18393,  I hate when boys keep chasing a bitch that treat them like they any nigga ,0
18394,  When niggas try to act hard but really be bitch made ,0
18395,"  ' You messin with broke niggahs you gon be broke niggah "" nigga preeeeeeeach  ",0
18396,  Been Trynna catch up Witchu pussy ,0
18397,"  I don't be fucking with NOBODY , cause most of these bitches got fake in they blood . and niggas",0
18398, ,0
18399,  Brandon Jennings easily got the coldest bitch ever damn near lolnot damn near that's fact.,0
18400,  Exactly. Don't be gettin no additional pussy for them soft ass tweets. Jus be you dude lol,0
18401,  Woww. Now niggas can't hit u bitches line and ask what u doin nomo.,0
18402,  killing these bitches go body for body ,0
18403,  I hate a bitch that acts like she can't be single. Get your I need a man ass on,0
18404,  Bro even with uno webo I still get more pussy than you  ,0
18405,  Why does everybody drive like retards when it rains lol,0
18406,  You better pray I don't send your nudes out bitch,1
18407,  How many bitches have actually gone to the club in a mini skirt &amp; j's on? ,0
18408,"  I want this ""bad bitch"" epidemic to be over so fast bruh...fees can't write a sentence with proper subject-verb agreement now",0
18409,"  i wish i was born in a different generation , cause yall just make my pussy bones hurt . sicken ass children .",0
18410,  where is D hoes ? ,0
18411,  Larry bird 38 ,0
18412,  Niggas be out here loving ALL they hoes...that's a no no.,0
18413,"  Niggas bitches getting exposed""",0
18414,  If you ask me every bitch gay. true dat true dat,0
18415,  the same hoes is still at it,0
18416,   yea that hoe was rocking Friday and last night,0
18417,    2 many lil bitty bitches,0
18418,    chill bitch,0
18419,  Dudes a hoe had me laughin on my only pics,0
18420,  Sum hoes be smoking to look cute bitch u better inhale that shit wasting weed,0
18421, ,0
18422,"  Real bitches who really hungry won't be out here arguing with bitches on twitter straight flexin""",0
18423,"   tbh but a niggah can't have a normal convo with someone lmao""hoes will be hoes Brian lol",0
18424,  When will you guys leave that childish pussy alone? Get that sophisticated pussy.,0
18425,  bitches be fake af ,0
18426,   this hoe thought she was so dee,0
18427,  my inner nigger is coming out,1
18428,  Fxck outta here hoe ,0
18429,"  Dumb bitch"" im singing to you bitch",0
18430,  This hoe never called me like she said ,0
18431,"  Whats a bad bitch to 
a queen with Goals",0
18432, ,0
18433,  It ain't nothing to cut that bitch off. ,0
18434,  Bitches be thinking they are soooo out here like no your just an everyday average Instagram bitch,0
18435,  Rich homie and bird man gone be at mansion lan tonight ,0
18436,  Bad bitch give me head like lice .,0
18437,"  Side bxtches gettin lit up outchea, y'all birds better tighten up.",0
18438,  i tell you ANYTHING on this bitch i better get a thank you. fuck wrong w/ you dumb ass i wanna be famous ass 3 mixtapes cant r,0
