,0
3222,"
"
3223,"Please. I can't cancel.
"
3224,"It's a huge opportunity.
"
3225,"
"
3226,"Take my advice: don't cancel.
"
3227,"
"
3228,"Thank you.
"
3229,"
"
3230,"- (Mrs Doubtfire) Come along, Nattie.
"
3231,"- Hello, darling!
"
3232,"
"
3233,"- Shouldn't you cover your shoulders?
"
3234,"- No! I'm fine.
"
3235,"
"
3236,"- Good evening, Mr Lundy.
"
3237,"- Good evening.
"
3238,"
"
3239,"(to himself)
"
3240,"Oh, God. Here we go.
"
3241,"
"
3242,"- Mrs Doubtfire, you look wonderful.
"
3243,"- Thank you.
"
3244,"
"
3245,"Come on. I hope you're all hungry.
"
3246,"
"
3247,"- Good evening, Mr Lundy.
"
3248,"- I'm meeting someone. Is he here?
"
3249,"
"
3250,"No, I'm sorry. He hasn't arrived yet.
"
3251,"
"
3252,"But we can seat you.
"
3253,"Smoking or nonsmoking?
"
3254,"
"
3255,"- Nonsmoking, please.
"
3256,"- Nonsmoking...
"
3257,"
"
3258,"- Tanya will seat you. Table 15.
"
3259,"- This way, please.
"
3260,"
"
3261,"- Reservation. Dunmeyer.
"
3262,"- Yes, sir.
"
3263,"
"
3264,"- Smoking or nonsmoking?
"
3265,"- Nonsmoking.
"
3266,"
"
3267,"- Smoking!
"
3268,"- Mrs Doubtfire, you don't smoke.
"
3269,"
"
3270,"No, I don't. But I did.
"
3271,"
"
3272,"I found the best way to keep from smoking
"
3273,"again is to be around those who do smoke.
"
3274,"
"
3275,"I have to randomly ingest just a little bit
"
3276,"of nicotine and it steels my wool.
"
3277,"
"
3278,"And I know you're Mr Health. Bless you
"
3279,"for putting yourself in harm's way.
"
3280,"
"
3281,"- Smoking.
"
3282,"- All right. Table 39.
"
3283,"
"
3284,"- Follow me, please.
"
3285,"- 39! My age! You're a saint.
"
3286,"
"
3287,"Thank you very much
"
3288,"for humouring an old lady.
"
3289,"
"
3290,"- (Daniel to himself) He's pissed already.
"
3291,"- Mrs Doubtfire?
"
3292,"
"
3293,"- Would you... like to join us?
"
3294,"- Ooh. I thought I saw Clint Eastwood.
"
3295,"
"
3296,"That would make my day!
"
3297,"He is such a stud-muffin.
"
3298,"
"
3299,"Will you excuse me, dear?
"
3300,"I have to check my wrap.
"
3301,"
"
3302,"- Oh, I can do it for you.
"
3303,"- Oh, no, please. I'm quite capable of...
"
3304,"
"
3305,"All right, dear. There you go.
"
3306,"
"
3307,"- Oh, and your bag too, ma'am.
"
3308,"- Drop it!
"
3309,"
"
3310,"Oh, I'm very sorry, dear. It's my medicine.
"
3311,"
"
3312,"- I have to go take my medicine now.
"
3313,"- We have water at the table.
"
3314,"
"
3315,"I can't take it orally, dear. I'll be right back.
"
3316,"
"
3317,"- (Stu) Would you like something to drink?
"
3318,"- Oh, yes. A good stiff Chardonnay.
"
3319,"
"
3320,"I like 'em light and woody.
"
3321,"
"
3322,"(phone rings)
"
3323,"
"
3324,"- Hello. Bridges Restaurant. May I help you?
"
3325,"- Yes. My name is Daniel Hillard.
"
3326,"
"
3327,"Mr Lundy is expecting me for dinner. Will you
"
3328,"tell him I'm running late, but I'm on my way?
"
3329,"
"
3330,"- I'll deliver the message personally, sir.
"
3331,"- Thank you.
"
3332,"
"
3333,"(Miranda gasps)
"
3334,"Oh!
"
3335,"
"
3336,"Oh, Stu!
"
3337,"
"
3338,"- Wow!
"
3339,"- It's beautiful.
"
3340,"
"
3341,"It's gorgeous! Thank you!
"
3342,"
"
3343,"Oooh! Did I miss anything?
"
3344,"
"
3345,"Well, yes. Look. This is the gift
"
3346,"that Stu gave me for my birthday.
"
3347,"
"
3348,"Ohhhh!
"
3349,"
"
3350,"- Isn't it gorgeous!
"
3351,"- Is it real?
"
3352,"
"
3353,"It is very real, Mrs Doubtfire.
"
3354,"
"
3355,"You can either wear that or feed a small
"
3356,"country. That's so nice. So decadent.
"
3357,"
"
3358,"Mommy, I need to go.
"
3359,"
"
3360,"- Mrs Doubtfire, would you take her?
"
3361,"- No. You.
"
3362,"
"
3363,"- She wants you, dear.
"
3364,"- Well... I'll be right back.
"
3365,"
"
3366,"OK.
"
3367,"
"
3368,"Yes, well...
"
3369,"
"
3370,"Children, look at that lovely
"
3371,"dessert tray over there.
"
3372,"
"
3373,"Why don't you go over and pick
"
3374,"what you'd like now so they could reserve it?
"
3375,"
"
3376,"- We'll be back.
"
3377,"- All right.
"
3378,"
"
3379,"That's a pretty impressive bauble you got her.
"
3380,"
"
3381,"Oh, thank you. Thank you.
"
3382,"
"
3383,"A fella gives a gift like that,
"
3384,"he wants more than a piece of her heart, eh?
"
3385,"
"
3386,"Bit of a going-down payment, huh?
"
3387,"
"
3388,"- Excuse me?
"
3389,"- You know, dear. Sink the sub.
"
3390,"
"
3391,"Hide the weasel? Park the porpoise?
"
3392,"
"
3393,"Bit of the old humpty dumpty?
"
3394,"
"
3395,"Oh, dear. I'm sorry.
"
3396,"Am I being a little graphic? Sorry.
"
3397,"
"
3398,"- I hope you're up for a little competition.
"
3399,"- I beg your pardon?
"
3400,"
"
3401,"She's got a power tool in the bedroom, dear.
"
3402,"It's her personal jackhammer.
"
3403,"
"
3404,"She uses it and the lights dim.
"
3405,"It's like a prison movie.
"
3406,"
"
3407,"Amazed she hasn't chipped her teeth. Ooh!
"
3408,"
"
3409,"I hope you bring cocktail sauce.
"
3410,"
"
3411,"She's got crabs.
"
3412,"And I don't mean Dungeness.
"
3413,"
"
3414,"I'm being blunt as a spoon, aren't I?
"
3415,"
"
3416,"Forgive me. Oh...!
"
3417,"
"
3418,"It's the wine. Oh, gosh!
"
3419,"
"
3420,"Be back in a flash. All right? My tiny bladder.
"
3421,"
"
3422,"- Mrs Doubtfire!
"
3423,"- What?
"
3424,"
"
3425,"- You're going into the men's room.
"
3426,"- No! Oh, so it is!
"
3427,"
"
3428,"I do need new glasses, dear. Sorry!
"
3429,"
"
3430,"Hello!
"
3431,"
"
3432,"Aagh!
"
3433,"
"
3434,"Jesus! God!
"
3435,"
"
3436,"- Excuse me. May I have a menu?
"
3437,"- Of course.
"
3438,"
"
3439,"- What's France like?
"
3440,"- (Stu) Very beautiful.
"
3441,"
"
3442,"Thank you very much.
"
3443,"
"
3444,"- Mr Lundy.
"
3445,"- Oh, hi.
"
3446,"
"
3447,"- Sorry I'm late. Did you get my message?
"
3448,"- Yes. Sit down.
"
3449,"
"
3450,"- How about a drink?
"
3451,"- Sure. I'll have what he's having.
"
3452,"
"
3453,"Double Chivas on the rocks.
"
3454,"
"
3455,"Bring him two doubles so he can catch up.
"
3456,"
"
3457,"- A Scotch drinker, huh? That's my kinda guy!
"
3458,"- Gentlemen, start your engines.
"
3459,"
"
3460,"- OK, everybody. Are we ready to order?
"
3461,"- Yes, I believe we are. Children, fire away.
"
3462,"
"
3463,"Shouldn't we wait for Mrs Doubtfire?
"
3464,"
"
3465,"Yes.
"
3466,"
"
3467,"OK.
"
3468,"
"
3469,"- Ah!
"
3470,"- Ah!
"
3471,"
"
3472,"- Ahaha!
"
3473,"- Ahaha!
"
3474,"
"
3475,"- (waiter) How are we doin'?
"
3476,"- No, no.
"
3477,"
"
3478,"Oh, yes. Come on.
"
3479,"
"
3480,"All right.
"
3481,"
"
3482,"Now...
"
3483,"
"
3484,"What can you do
"
3485,"to help the ratings on the kid show?
"
3486,"
"
3487,"Bottom line: don't patronise kids.
"
3488,"They're little people.
"
3489,"
"
3490,"You gotta personalise it. Make it fun.
"
3491,"If it's something you'd enjoy, they'd enjoy it.
"
3492,"
"
3493,"- That's what I'm interested in.
"
3494,"- Bingo!
"
3495,"
"
3496,"Well, I wonder what's happened
"
3497,"to Mrs Doubtfire.
"
3498,"
"
3499,"- We could cross over to the news.
"
3500,"- Would you excuse me for a moment?
"
3501,"
"
3502,"But...
"
3503,"
"
3504,"- May I help you, ma'am?
"
3505,"- Yes, dear. Thank you very much.
"
3506,"
"
3507,"Oh! Oh, my goodness!
"
3508,"
"
3509,"I'm so sorry! It's my fault.
"
3510,"
"
3511,"- Forgive me. Excuse me.
"
3512,"- I'm all right. There we go.
"
3513,"
"
3514,"Thank you. Oh, let's see here!
"
3515,"
"
3516,"- May I take your order, ma'am?
"
3517,"- Oh, yes.
"
3518,"
"
3519,"Wooh!
"
3520,"(giggles drunkenly)
"
3521,"
"
3522,"Let's see. I'll have the...
"
3523,"
"
3524,"..poached salmon.
"
3525,"
"
3526,"- And you, sir?
"
3527,"- I'll have the jambalaya.
"
3528,"
"
3529,"- Make mine not spicy. I'm allergic to pepper.
"
3530,"- Certainly, sir.
"
3531,"
"
3532,"Thank you. Cheers. Your health.
"
3533,"
"
3534,"Oop.
"
3535,"
"
3536,"Oh, my God.
"
3537,"
"
3538,"(lisps) So sorry about that.
"
3539,"Just one moment.
"
3540,"
"
3541,"Carpe dentum
"
3542,"- seize the teeth.
"
3543,"
"
3544,"Let me assist you.
"
3545,"
"
3546,"A spoon. Oh, how clever. Wait. I've got it.
"
3547,"
"
3548,"Wait. There, there. Make a pincer.
"
3549,"
"
3550,"Come at it from both sides.
"
3551,"Together - up, up, up.
"
3552,"
"
3553,"Oh... Oh! Thank you. There it is.
"
3554,"
"
3555,"Just shake them off, like a dog.
"
3556,"
"
3557,"Sorry. Oh, forgive me.
"
3558,"
"
3559,"- That's all right.
"
3560,"- Sorry about my spray.
"
3561,"
"
3562,"I'll be right back. I just have to
"
3563,"re-attach them with a little adhesive.
"
3564,"
"
3565,"- Tell him to puré'e the salmon, if you will.
"
3566,"- Puré'e the salmon.
"
3567,"
"
3568,"Thank you. Sorry about that.
"
3569,"
"
3570,"Oh, that one.
"
3571,"
"
3572,"Oh. I didn't know there was
"
3573,"someone else in here. Sorry.
"
3574,"
"
3575,"(ripping)
"
3576,"
"
3577,"Damn it! Oh, there it is. Urgh!
"
3578,"
"
3579,"Excuse me.
"
3580,"
"
3581,"(drunkenly) Where the hell have you been?
"
3582,"I ordered you another Scotch.
"
3583,"
"
3584,"- Bully!
"
3585,"- (laughs)
"
3586,"
"
3587,"- Daniel?
"
3588,"- Hm?
"
3589,"
"
3590,"Are you wearing ladies' perfume?
"
3591,"
"
3592,"Yes, I am.
"
3593,"
"
3594,"Are you wearing lipstick?
"
3595,"
"
3596,"Yeah.
"
3597,"
"
3598,"Why?
"
3599,"
"
3600,"- It rubbed off.
"
3601,"- From whom?
"
3602,"
"
3603,"A girl I used to date. She's a waitress.
"
3604,"
"
3605,"- A waitress? Here?
"
3606,"- Oh, yeah.
"
3607,"
"
3608,"On the way to the bathroom...
"
3609,"Couldn't keep her hands off me.
"
3610,"
"
3611,"(both snigger)
"
3612,"
"
3613,"- You dog!
"
3614,"- You scallywag!
"
3615,"
"
3616,"Hey, hey.
"
3617,"
"
3618,"I got the stretch outside.
"
3619,"Does your girlfriend have a girlfriend?
"
3620,"
"
3621,"- Hey, it's the '90s.
"
3622,"- No, no! I mean...
"
3623,"
"
3624,"Does she have a lady friend for me?
"
3625,"
"
3626,"- Go ahead. Ask her.
"
3627,"- I'll go ask her.
"
3628,"
"
3629,"Go on. Come on, go get 'em!
"
3630,"
"
3631,"Hey, Dan! Dan!
"
3632,"
"
3633,"I need my order for table 39!
"
3634,"
"
3635,"- Relax. I'll be out in a minute.
"
3636,"- Thank you! Great.
"
3637,"
"
3638,"(chuckles)
"
3639,"
"
3640,"39.
"
3641,"(chuckles)
"
3642,"
"
3643,"Table 39!
"
3644,"
"
3645,"Hot jambalaya!
"
3646,"
"
3647,"- Can I help you, ma'am?
"
3648,"- Sorry I'm late.
"
3649,"
"
3650,"But after all those Scotches
"
3651,"I had to piss like a racehorse.
"
3652,"
"
3653,"- Daniel?
"
3654,"- Yeah.
"
3655,"
"
3656,"Why in God's name
"
3657,"are you dressed like a woman?
"
3658,"
"
3659,"Oh, damn.
"
3660,"
"
3661,"Well...
"
3662,"
"
3663,"I'd like you to meet
"
3664,"the host of your new show.
"
3665,"
"
3666,"Host?
"
3667,"
"
3668,"Euphegenia Doubtfire, dear. I specialise in
"
3669,"the education and entertainment of children.
"
3670,"
"
3671,"(as Daniel)
"
3672,"Surprise!
"
3673,"
"
3674,"(Stu)
"
3675,"Oh, thank you very much.
"
3676,"
"
3677,"- This looks terrific.
"
3678,"- Where's Mrs Doubtfire?
"
3679,"
"
3680,"Well, I hope the dear lady's all right.
"
3681,"
"
3682,"- Shall we start?
"
3683,"- Yes. Let's start. I don't want it to get cold.
"
3684,"
"
3685,"Bon appétit.
"
3686,"
"
3687,"Tell me. Why would Mrs Doubtfire
"
3688,"be a good host?
"
3689,"
"
3690,"(rapping) I'm a hip old granny who could
"
3691,"hip-hop, bebop, dance till ya drop,...
"
3692,"
"
3693,"..and yo, yo, make a wicked cup of cocoa.
"
3694,"
"
3695,"(gags and coughs)
"
3696,"
"
3697,"Stu? Stu...
"
3698,"
"
3699,"Oh, he's choking. He's choking!
"
3700,"
"
3701,"Help us! Somebody help!
"
3702,"He's choking! Help us!
"
3703,"
"
3704,"(Miranda)
"
3705,"Oh, God! Oh, God!
"
3706,"
"
3707,"- He's choking here! Call 911!
"
3708,"- Oh, no. I killed the bastard.
"
3709,"
"
3710,"- Mrs Doubtfire! Help us! He's choking!
"
3711,"- Help is on the way, dear!
"
3712,"
"
3713,"- Mrs Doubtfire!
"
3714,"- Help is on the way!
"
3715,"
"
3716,"- Mrs Doubtfire, he's choking!
"
3717,"- Hold on, dear.
"
3718,"
"
3719,"One more time, dear. Work with me!
"
3720,"
"
3721,"(as Daniel)
"
3722,"Come on! Come on!
"
3723,"
"
3724,"(Daniel grunts)
"
3725,"
"
3726,"Come on!
"
3727,"(grunts)
"
3728,"
"
3729,"Aaarghhh!
"
3730,"
"
3731,"(coughs)
"
3732,"
"
3733,"(gasps)
"
3734,"I'm all right.
"
3735,"
"
3736,"- (as Daniel) Are you all right?
"
3737,"- Yes.
"
3738,"
"
3739,"Almost lost ya.
"
3740,"
"
3741,"Oh, Dad.
"
3742,"
"
3743,"Oh, my...
"
3744,"
"
3745,"Daddy?
"
3746,"
"
3747,"Yeah, honey. It's me.
"
3748,"
"
3749,"(gasps)
"
3750,"
"
3751,"- Happy birthday.
"
3752,"- (yelps)
"
3753,"
"
3754,"Daniel...
"
3755,"
"
3756,"Daniel! Oh, my God!
"
3757,"
"
3758,"Oh, my God! Oh, my God!
"
3759,"
"
3760,"The whole time... The whole time...
"
3761,"
"
3762,"- The whole time?
"
3763,"- I'm sorry, Miranda. Please?
"
3764,"
"
3765,"Don't talk to me! Don't touch me!
"
3766,"Don't touch me!
"
3767,"
"
3768,"I have to go. We have to leave now.
"
3769,"I have to leave!
"
3770,"
"
3771,"We have to leave now!
"
3772,"I have to go! We're going.
"
3773,"
"
3774,"- You guys go.
"
3775,"- I'm sorry, Dad.
"
3776,"
"
3777,"(sighs)
"
3778,"Bye.
"
3779,"
"
3780,"Sorry about the pepper. I was...
"
3781,"
"
3782,"(Stu clears his throat)
"
3783,"
"
3784,"What are you lookin' at? Show's over.
"
3785,"
"
3786,"(judge) Miss Robeson,
"
3787,"do you have any closing remarks?
"
3788,"
"
3789,"Nothing further, Your Honour.
"
3790,"
"
3791,"Mr Hillard, since you've determined
"
3792,"to act as your own attorney,...
"
3793,"
"
3794,"..you are entitled to make
"
3795,"a closing statement at this time.
"
3796,"
"
3797,"Your Honour, in the past two months,
"
3798,"I've secured a residence, refurbished it...
"
3799,"
"
3800,"..and made it ""an environment
"
3801,"fit for children"". Those are your words.
"
3802,"
"
3803,"I'm also holding down ajob as a shipping
"
3804,"clerk. So I believe I met your requirements.
"
3805,"
"
3806,"Ahead of schedule.
"
3807,"
"
3808,"In regards to my behaviour...
"
3809,"
"
3810,"..I can only plead insanity.
"
3811,"
"
3812,"Because, ever since my children were born,...
"
3813,"
"
3814,"..the moment I looked at them,
"
3815,"I was crazy about them.
"
3816,"
"
3817,"Once I held them, I was hooked.
"
3818,"
"
3819,"I'm addicted to my children, sir.
"
3820,"
"
3821,"I love them with all my heart.
"
3822,"
"
3823,"And the idea of someone telling me I can't
"
3824,"be with them, I can't see them every day...
"
3825,"
"
3826,"It's like someone saying I can't have air.
"
3827,"
"
3828,"I can't live without air,
"
3829,"and I can't live without them.
"
3830,"
"
3831,"Listen, I would do anything. I just want
"
3832,"to be with them. I know I need that, sir.
"
3833,"
"
3834,"We have a history.
"
3835,"
"
3836,"And I just... They mean everything to me.
"
3837,"And they need me as much as I need them.
"
3838,"
"
3839,"So, please,...
"
3840,"
"
3841,"..don't take my kids away from me.
"
3842,"
"
3843,"(sighs)
"
3844,"
"
3845,"Thank you.
"
3846,"
"
3847,"Mr Hillard...
"
3848,"
"
3849,"You've been able to fool a lot of people into
"
3850,"believing that you're a 60-year-old woman.
"
3851,"
"
3852,"No easy task.
"
3853,"
"
3854,"And your little speech seemed to be...
"
3855,"very heartfelt and genuine.
"
3856,"
"
3857,"But I believe it to be a terrific performance
"
3858,"by a very gifted actor. Nothing more.
"
3859,"
"
3860,"- No. It's not that.
"
3861,"- The reality, Mr Hillard,...
"
3862,"
"
3863,"..is that your lifestyle over the past month
"
3864,"has been very unorthodox.
"
3865,"
"
3866,"And I refuse to further subject
"
3867,"three innocent children...
"
3868,"
"
3869,"..to your peculiar
"
3870,"and potentially harmful behaviour.
"
3871,"
"
3872,"It is this court's decision
"
3873,"to award full custody to Mrs Hillard.
"
3874,"
"
3875,"Oh, God, no.
"
3876,"
"
3877,"You will have supervised
"
3878,"visitation rights every Saturday.
"
3879,"
"
3880,"Supervised, sir?
"
3881,"
"
3882,"A court liaison will accompany you
"
3883,"when you spend time with the children.
"
3884,"
"
3885,"I am suggesting a period of psychological
"
3886,"testing and perhaps treatment for you.
"
3887,"
"
3888,"We will re-examine this case
"
3889,"one year from now.
"
3890,"
"
3891,"Thank you. Court is adjourned.
"
3892,"(bangs gavel)
"
3893,"
"
3894,"I don't do laundry.
"
3895,"I don't do windows. I don't do carpets.
"
3896,"
"
3897,"I don't do bathtubs. I don't do toilets.
"
3898,"And I don't do diapers.
"
3899,"
"
3900,"My children have been potty-trained
"
3901,"for some time.
"
3902,"
"
3903,"Well, I don't do washing.
"
3904,"I don't do basements.
"
3905,"
"
3906,"I don't do dinners. I don't do reading.
"
3907,"
"
3908,"Ah.
"
3909,"
"
3910,"Yes. Well, we have your number.
"
3911,"Thank you so much for coming.
"
3912,"
"
3913,"- We'll be getting back to you.
"
3914,"- Thank you.
"
3915,"
"
3916,"I'll show you to the door.
"
3917,"
"
3918,"Yes, here we are. Please...
"
3919,"
"
3920,"Laura, that shipment
"
3921,"has been delayed three times.
"
3922,"
"
3923,"Yes, but...
"
3924,"
"
3925,"Laura, I'm not gonna wait
"
3926,"another six months for it.
"
3927,"
"
3928,"You do that. Call me back.
"
3929,"
"
3930,"Oh, guys, please don't be so depressed.
"
3931,"
"
3932,"Everything's gonna be all right.
"
3933,"
"
3934,"- I miss her spaghetti.
"
3935,"- I miss herjokes.
"
3936,"
"
3937,"I miss her stories.
"
3938,"
"
3939,"Don't worry. We will find someone.
"
3940,"There are plenty of people out there.
"
3941,"
"
3942,"Nobody like her.
"
3943,"
"
3944,"All right. I admit things were a lot nicer
"
3945,"when she was around.
"
3946,"
"
3947,"The house was so warm and cosy, the beds
"
3948,"were always made, and the dinner was...
"
3949,"
"
3950,"She isn't real! We have to stop referring to her
"
3951,"as if she were a real person.
"
3952,"
"
3953,"(Mrs Doubtfire's voice) Hello, my dears!
"
3954,"
"
3955,"We have a wonderful show today.
"
3956,"
"
3957,"We have Mr Van Zandt from the Sierra Club,...
"
3958,"
"
3959,"..and he's going to bring some animals
"
3960,"that are endangered species.
"
3961,"
"
3962,"- Do you know what that means, poppets?
"
3963,"- Did you say ""puppet""?
"
3964,"
"
3965,"Oh, no, dear! It's Kovacs! Welcome, Kovacs!
"
3966,"
"
3967,"Hi, guys. Did you say ""extinction""?
"
3968,"Does something stink?
"
3969,"
"
3970,"It's not something smelling bad. Extinction
"
3971,"means there's no more of a particular animal.
"
3972,"
"
3973,"- Oh, my God.
"
3974,"- Doesn't that make you a little mad?
"
3975,"
"
3976,"- Very mad!
"
3977,"- Tell people about it.
"
3978,"
"
3979,"I'm mad! You know why? Because next,
"
3980,"it's the chimps! There are fewer chimps...
"
3981,"
"
3982,"Doesn't it make you mad that
"
3983,"humans play your parts in movies?
"
3984,"
"
3985,"Ooh! ""Planet of the Apes"": who gets the role?
"
3986,"Roddy McDowall! I'd be better than that!
"
3987,"
"
3988,"- I'd be better than Charlton Heston!
"
3989,"- And your rug is better, too.
"
3990,"
"
3991,"You could fly to Persia on that rug.
"
3992,"
"
3993,"- Shall we tell them where we'll be tomorrow?
"
3994,"- Yeah. They wanna know.
"
3995,"
"
3996,"Tomorrow, poppets,
"
3997,"we're taking a wonderful trip.
"
3998,"
"
3999,"But you don't have to pack
"
4000,"because we're going in our mind.
"
4001,"
"
4002,"We're going across the Atlantic Ocean...
"
4003,"
"
4004,"..to England, where I came from.
"
4005,"
"
4006,"- You came from England?
"
4007,"- It's a wonderful country.
"
4008,"
"
4009,"- Do you know about England?
"
4010,"- It's an island.
"
4011,"
"
4012,"It's an island, dear. A glorious one.
"
4013,"
"
4014,"- They have a queen and a royal family.
"
4015,"- Oh! Just like a poker game!
"
4016,"
"
4017,"- It's a full house.
"
4018,"- Some cards don't live at home any more.
"
4019,"
"
4020,"Thanks to mobile phones.
"
4021,"
"
4022,"Do you know what language
"
4023,"they speak in England?
"
4024,"
"
4025,"- Pakistani?
"
4026,"- That's right. In many stores they do.
"
4027,"
"
4028,"But we'll get into that tomorrow,
"
4029,"boys and girls.
"
4030,"
"
4031,"- You owe me a kiss, Kovacs.
"
4032,"- I'm gonna give you two.
"
4033,"
"
4034,"- All right, dear.
"
4035,"- Here's one on the cheek...
"
4036,"
"
4037,"- ..and here's a monkey bite!
"
4038,"- Aaarghhh! Oh, you wicked, wicked monkey!
"
4039,"
"
4040,"Well, that's all for today. Bye-bye.
"
4041,"
"
4042,"(director)
"
4043,"Cut!
"
4044,"
"
4045,"That's a wrap, folks! Thank you very much.
"
4046,"
"
4047,"We're a smash! Number one in our time slot!
"
4048,"
"
4049,"Yes! Calls from Detroit, Cleveland,
"
4050,"Chicago, Los Angeles...
"
4051,"
"
4052,"- All with offers to syndicate.
"
4053,"- Hollywood!
"
4054,"
"
4055,"- Daniel?
"
4056,"- (whoop of joy)
"
4057,"
"
4058,"- Daniel?
"
4059,"- Yes?
"
4060,"
"
4061,"- Miranda.
"
4062,"- Could I talk to you?
"
4063,"
"
4064,"Yeah.
"
4065,"
"
4066,"I'll be right out. Just wait here.
"
4067,"
"
4068,"Welcome to Euphegenia's house.
"
4069,"
"
4070,"A little draughty but... you know. It's nice.
"
4071,"
"
4072,"What can I do for you?
"
4073,"
"
4074,"First of all, congratulations on the show.
"
4075,"
"
4076,"Thanks. You got to see the dress rehearsal.
"
4077,"
"
4078,"We've... The kids...
"
4079,"
"
4080,"We've been watching every day.
"
4081,"
"
4082,"It's nice to know they can see me every day.
"
4083,"
"
4084,"Look, Daniel. I know it's gonna take
"
4085,"a long time to get over all the fights and...
"
4086,"
"
4087,"..all the horrible things we said to each other.
"
4088,"
"
4089,"It's... It's so hard.
"
4090,"
"
4091,"But I know somehow you and I will be
"
4092,"all right and we'll get through this.
"
4093,"
"
4094,"But the kids...
"
4095,"
"
4096,"I don't wanna hurt our children.
"
4097,"
"
4098,"So what do you want me to do?
"
4099,"
"
4100,"You want me to pretend everything's
"
4101,"all right? Put on a happy face? Smile?
"
4102,"
"
4103,"Jesus, Miranda.
"
4104,"You took my children away from me.
"
4105,"
"
4106,"I can only see them now with supervision.
"
4107,"
"
4108,"Some woman watches me with the kids
"
4109,"like I'm some sort of deviant.
"
4110,"
"
4111,"If I try to hug 'em, she wonders why.
"
4112,"You know what that's like?
"
4113,"
"
4114,"You just sat there in that courtroom and
"
4115,"let that judge pass that despicable sentence.
"
4116,"
"
4117,"- I was angry.
"
4118,"- Oh, God.
"
4119,"
"
4120,"- You hurt me, too!
"
4121,"- You ripped my heart out!
"
4122,"
"
4123,"You lied... Uh, you know what?
"
4124,"I don't wanna do this any more.
"
4125,"
"
4126,"I don't wanna do any more
"
4127,"""who did what to whom"".
"
4128,"
"
4129,"(Miranda sighs)
"
4130,"
"
4131,"Ever since this happened,
"
4132,"I've been trying to make sense out of it.
"
4133,"
"
4134,"And the only thing I know in my heart
"
4135,"is that the children were happier...
"
4136,"
"
4137,"..when Mrs Doubtfire was a part of their lives.
"
4138,"
"
4139,"Yeah?
"
4140,"
"
4141,"She... She brought out the best in them.
"
4142,"
"
4143,"- She brought out the best in you.
"
4144,"- And you.
"
4145,"
"
4146,"Yeah.
"
4147,"
"
4148,"They miss her terribly.
"
4149,"
"
4150,"- What are you saying?
"
4151,"- Daniel, the kids need you.
"
4152,"
"
4153,"I need them.
"
4154,"
"
4155,"Well, tomorrow we'll have Frank,
"
4156,"who is a make-up artist.
"
4157,"
"
4158,"- (knocking)
"
4159,"- Oh! A big knock at the door.
"
4160,"
"
4161,"Who could that be?
"
4162,"And do we have enough time?
"
4163,"
"
4164,"Mr Sprinkles, boys and girls!
"
4165,"
"
4166,"Hello! What do you have for me today?
"
4167,"
"
4168,"- Mrs Doubtflier, I've got a letter from Katie...
"
4169,"- (doorbell)
"
4170,"
"
4171,"It's the new baby-sitter.
"
4172,"
"
4173,"Come on, guys! Get up! Let's go!
"
4174,"
"
4175,"Come on.
"
4176,"
"
4177,"It's gonna be all right.
"
4178,"
"
4179,"Chris, wait right over there. Everybody.
"
4180,"
"
4181,"Daddy!
"
4182,"
"
4183,"Hi.
"
4184,"
"
4185,"- What's goin' on?
"
4186,"- I'm here to pick you up.
"
4187,"
"
4188,"Your dad's gonna take you
"
4189,"for a few hours every day after school.
"
4190,"
"
4191,"Really?
"
4192,"
"
4193,"What about the courts? That legal stuff.
"
4194,"
"
4195,"- Ask your mom.
"
4196,"- I took care of it.
"
4197,"
"
4198,"No more supervised visits.
"
4199,"No more court liaison.
"
4200,"
"
4201,"- Just us?
"
4202,"- Just us.
"
4203,"
"
4204,"Go get Mr Bear.
"
4205,"
"
4206,"- Go get your stuff. Hurry up.
"
4207,"- All right.
"
4208,"
"
4209,"- Would you like to come in?
"
4210,"- I'll wait outside.
"
4211,"
"
4212,"OK.
"
4213,"
"
4214,"Thank you.
"
4215,"
"
4216,"See ya.
"
4217,"
"
4218,"(Mrs Doubtfire) ""Dear Mrs Doubtfire.""
"
4219,"
"
4220,"""Two months ago
"
4221,"my mom and dad decided to separate.""
"
4222,"
"
4223,"""Now they live in different houses.""
"
4224,"
"
4225,"""My brother Andrew says that we aren't
"
4226,"a real family any more. Is this true?""
"
4227,"
"
4228,"""Did I lose my family?""
"
4229,"
"
4230,"""Is there anything I could do
"
4231,"to get my parents back together?""
"
4232,"
"
4233,"""Sincerely, Katie McCormick.""
"
4234,"
"
4235,"Oh, my dear Katie.
"
4236,"
"
4237,"You know, some parents get along
"
4238,"much better when they don't live together.
"
4239,"
"
4240,"They don't fight all the time
"
4241,"and they can become better people.
"
4242,"
"
4243,"Much better mommies and daddies for you.
"
4244,"
"
4245,"And sometimes they get back together.
"
4246,"
"
4247,"And sometimes they don't, dear.
"
4248,"
"
4249,"And if they don't,...
"
4250,"
"
4251,"..don't blame yourself.
"
4252,"
"
4253,"Just because they don't love each other
"
4254,"doesn't mean that they don't love you.
"
4255,"
"
4256,"There are all sorts of different families, Katie.
"
4257,"
"
4258,"Some families have one mommy,
"
4259,"some families have one daddy,...
"
4260,"
"
4261,"..or two families.
"
4262,"
"
4263,"Some children live with their uncle or aunt.
"
4264,"
"
4265,"Some live with their grandparents,
"
4266,"and some children live with foster parents.
"
4267,"
"
4268,"Some live in separate homes
"
