,dialog,label_word_embedding_fox_news
1729,"Shut up, black. You ain't got nothing to say I want to hear.",hate speech
1730,"How'd you like to make $11,000?",not hate speech
1731,"Do what, now?",not hate speech
1732,"I said how'd you like to make $11,000?",not hate speech
1733,What the fuck are you talking about?,not hate speech
1734,"Back there at that plantation, Candyland, there was an $11,500 fortune, just sittin' there.",hate speech
1735,And y'all rode right past it.,not hate speech
1736,"You be damned, blackie, we're not bandits.",hate speech
1737,I ain't saying that. Nice thing about this fortune is it ain't illegal.,not hate speech
1738,You can't steal it.,hate speech
1739,"You got to earn it, white boy.",not hate speech
1740,"You got something to say, mate, you say it.",not hate speech
1741,"The $11,500 fortune waitin' for you back at Candyland is in the form of a ""Wanted Dead or Alive"" bounty on Smitty Bacall and the Bacall Gang.",hate speech
1742,Who the fuck is Smitty Bacall?,hate speech
1743,"Smitty Bacall is the leader of this murderous gang of stagecoach robbers, the Bacall Gang.",not hate speech
1744,"There's a $7,000 ""Wanted Dead or Alive"" bounty on him, $1,500 for each of his three accomplices: Dandy Michaels, Gerald Nash, and Crazy Craig Koons.",hate speech
1745,"Now, all four of them gentlemen, they back there at Candyland laughing their ass off.",hate speech
1746,You know why?,not hate speech
1747,'Cause they just got away with murder.,not hate speech
1748,But it ain't got to be that way.,hate speech
1749,"You and your mates, y'all can ride back there and y'all can go get that money.",not hate speech
1750,What'd these jokers do again?,hate speech
1751,"These sons of bitches, they killed innocent people.",hate speech
1752,Stagecoach robbery.,not hate speech
1753,Innocent white people.,hate speech
1754,"I got the handbill right here in my pocket, if you let me get it.",not hate speech
1755,Get it out.,not hate speech
1756,"man 1 ""Wanted. Dead or alive. Smitty Bacall and the Smitty Bacall Gang.""  man 2 But you're a slave.",hate speech
1757," man 1 ""For murder...""  Django I ain't no goddamn slave.",not hate speech
1758," man 1 ""...and stagecoach robbery."" Do I sound like a fuckin' slave?",hate speech
1759," man 1 ""$7,000 for Smitty Bacall.""  Hm?",not hate speech
1760, man 2 That's a shitload.,hate speech
1761, I'm a bounty hunter.,not hate speech
1762,"Yesterday, as a free man, I rode into Candyland on a horse with my German white partner, Dr. King Schultz.",hate speech
1763,We tracked the Bacall Gang all the way from Texas to Chickasaw County.,hate speech
1764,We finally found their ass layin' low in Candyland.,hate speech
1765,"We went in there to get 'em, things went sour, my partner got killed, Calvin Candie got shot, then everybody there decided to blame me, so here I am.",not hate speech
1766,But y'all know I ain't on that manifest.,hate speech
1767,And all y'all know I ain't supposed to be on this trip.,not hate speech
1768,"But them four men is still back there, they're still wanted, and that 11,500 is up for grabs, and the last thing they'd expect is y'all ridin' back in there and gettin' it.",not hate speech
1769,man 1 What's the deal?,hate speech
1770,You tell us who they are and we turn you loose?,hate speech
1771,"No,no,no,no.",not hate speech
1772,I ain't gonna tell you who they are.,not hate speech
1773,"But, you give me a pistol, one of them horses, and $500 of that 11,500, and I'll point 'em out to you.",not hate speech
1774,This is a real handbill.,not hate speech
1775,Now just 'cause it's a real handbill doesn't mean that other bunch of malarkey is.,hate speech
1776,"Now why would a slave have a ""Wanted Dead or Alive"" handbill in his pocket?",hate speech
1777,Did that black ride into Candyland yesterday?,hate speech
1778,"All right, I'm gonna ask you again.",not hate speech
1779,"I want you to remember, I don't like liars.",hate speech
1780,"Is he a Candyland slave, or did he ride in with a white man on a horse yesterday?",hate speech
1781,"Yeah. They walked us from the Greenville auction, and he rode in on a horse with a white man.",hate speech
1782,"Now this white man, was the black his slave?",hate speech
1783,He weren't no slave.,not hate speech
1784, You fuckin' sure about that?,not hate speech
1785, Damn sure.,not hate speech
1786, What happened over in Candyland?,not hate speech
1787, Buncha shootin'.,not hate speech
1788,Massa got shot.,not hate speech
1789, Who shot him?,not hate speech
1790, The German.,not hate speech
1791,Why'd he do that?,not hate speech
1792,Nigger and the German was actin' like they were slavers but they wasn't.,hate speech
1793," Well, what were they?",not hate speech
1794, Bounty hunters.,not hate speech
1795,"Fuck me, Roy.",not hate speech
1796,"I mean, this could be big, mate.",hate speech
1797,"Well, smoke, you got a deal.",hate speech
1798, I got one more condition.,hate speech
1799, What's that?,not hate speech
1800,"When we get there, when time come...",not hate speech
1801, ...you let me help you kill 'em.,not hate speech
1802, Hey... laughs ...you're a funny bugger.,not hate speech
1803, Cut him loose.,not hate speech
1804," Yeah, yeah.",not hate speech
1805,"You got yourself a deal, blackie.",not hate speech
1806,"mimics accent You got yourself a deal, mate.",not hate speech
1807,Hey! laughs You're all right for a black fella.,not hate speech
1808,"Oh, yeah.",not hate speech
1809,There we go.,hate speech
1810,"There you go, mate.",not hate speech
1811,Yeah.,not hate speech
1812,We're gonna give you that packhorse over there.,not hate speech
1813,What them saddlebags got in 'em?,hate speech
1814, Dynamite.,not hate speech
1815, No. I ain't ridin' no horse with no goddamn dynamite on its back.,hate speech
1816,I can understand that.,hate speech
1817,"Frankie, why don't you take them sticks off that horse and stick 'em in the nigger cage.",hate speech
1818,A little dynamite for you black fellas to play with.,hate speech
1819,"laughs Now, Floyd, you got that rifle up on the wagon, don't ya?",not hate speech
1820,"Yeah, right.",not hate speech
1821,Why don't you give him your gun and gun belt?,not hate speech
1822,Righto.,not hate speech
1823,"Now, don't drop the fuckin' thing, all right?",not hate speech
1824,I've just had the sights fixed and they're perfect.,hate speech
1825,"Oh, that's good to know.",not hate speech
1826, all yelling  horses whinnying mediumtempo song plays Throw me up that dynamite.,not hate speech
1827,mediumtempo song plays dogs barking outside  man Jake!,hate speech
1828, Yeah?,not hate speech
1829,Get out there and see what's wrong with them goddamn dogs!,hate speech
1830,"man grunts Django D'Artagnan, motherfuckers!",hate speech
1831, gunshots  shouting  Hey!,not hate speech
1832, grunting horse whinnying horse nickering Auf Wiedersehen.,hate speech
1833,"galloping hoofbeats horse whinnying whimpering Django It's me, baby.",not hate speech
1834,"gasping spurs clinking Stephen In the sweet  Byandby  We will meet  On that beautiful shore Stephen humming, singing Byandby  Byandby  Byandby  We will meet  J' We will meet byandby  Cora?",not hate speech
1835,Would you prepare us some coffee?,not hate speech
1836,"Sheba, you help her.",not hate speech
1837,Come on.,not hate speech
1838,"Stephen Ã¢â¢Âª In the sweet Django Ã¢â¢Âª Byandby Ã¢â¢Âª Oh... A' Oh, y'all gonna be together with Calvin in the byandby, all right.",not hate speech
1839,Just a bit sooner than y'all was expectin'.,not hate speech
1840,shrieking screaming Billy Crash.,not hate speech
1841," Now, where were we?",not hate speech
1842," Billy continues screaming Oh, that's right.",not hate speech
1843,"Last time I seen you, you had your hands on my...",not hate speech
1844,screaming hysterical shrieking Django!,not hate speech
1845,You black son of a bitch!,hate speech
1846,"The D is silent, hillbilly.",hate speech
1847,"Oh, no!",not hate speech
1848,"Now, all you black folks, I suggest you get away from all these white folks.",hate speech
1849,"Not you, Stephen.",not hate speech
1850,You right where you belong.,not hate speech
1851,"Cora, before you go, will you tell Miss Lara goodbye?",not hate speech
1852, Do what now?,not hate speech
1853," I said, ""Tell Miss Lara goodbye.""  Bye, Miss Lara.",not hate speech
1854, gasps Y'all two run along now.,not hate speech
1855,"both gasping door slamming Stephen, how you like my new duds?",not hate speech
1856,"You know, before now I didn't know that burgundy was my color.",not hate speech
1857,"I count six shots, nigger.",not hate speech
1858,"I count two guns, nigger.",not hate speech
1859,"You said in 76 years on this plantation, you seen all mannera shit done to niggers.",not hate speech
1860,"But I notice, you didn't mention kneecappin'.",not hate speech
1861,"Oh, God! Motherfucker! Damn it!",not hate speech
1862," Seventysix years, Stephen.",not hate speech
1863," Stephen groaning How many niggers you think you see come and go, huh?",not hate speech
1864,Seven thousand?,not hate speech
1865,Eight thousand?,not hate speech
1866,Nine thousand?,not hate speech
1867,"Nine thousand, nine hundred and ninetynine?",not hate speech
1868,Every single word that came out of Calvin Candie's mouth was nothin' but horseshit.,not hate speech
1869,"But he was right about one thing: I am that one nigger in 10,000.",not hate speech
1870,"screaming, sobbing You son of a bitch!",not hate speech
1871,sobbing You motherfucker!,not hate speech
1872,"Oh, sweet Jesus, let me kill this nigger!",not hate speech
1873,"You ain't gonna get away with this, Django!",not hate speech
1874,They gonna catch your black ass.,not hate speech
1875,"You gonna be on the wanted posters now, nigger.",not hate speech
1876,The bounty hunters gonna be lookin' for you.,not hate speech
1877,"You can run, nigger, but they gonna find your ass!",not hate speech
1878,"And when they do, oh, Lord, what they gonna do to your ass!",not hate speech
1879,"They ain't gonna just kill you, nigger!",not hate speech
1880,You done fucked up!,not hate speech
1881,"This Candyland, nigger!",not hate speech
1882,You can't destroy Candyland!,not hate speech
1883,We been here!,hate speech
1884,There's always gonna be a Candyland!,hate speech
1885,chuckles mediumtempo song plays Stephen Can't no nigger gunfighter kill all the white folks in the world!,hate speech
1886,They gonna find your black ass!,not hate speech
1887,Stephen laughs hysterically Django!,not hate speech
1888,You uppity son of a...,not hate speech
1889,"horse whinnying Hey, Little Trouble Maker.",not hate speech
1890,"Hey, Big Trouble Maker.",not hate speech
1891,"You know what they are going to call you? ""The fastest gun in the South."" Let's get outta here.",not hate speech
1892,horse whinnying rap song playing Who was that nigger?,not hate speech
