,dialog,label_word_embedding_fox_news
1786,We'll go back to the boat for a while.,hate speech
1787,"Yeah, stay with Lance.",hate speech
1788,"This colonel guy, he's wacko, man.",not hate speech
1789,He's worse than crazy.,not hate speech
1790,He's evil!,not hate speech
1791,"I mean, that's what the man's got set up here, man!",not hate speech
1792,It's fuckin' pagan idolatry.,not hate speech
1793,Look around you!,hate speech
1794," Shit, he's loco.",not hate speech
1795, Then you'll help me?,hate speech
1796,"Fuckin' A, I'll help you. I'll do anything to get out of this joint.",not hate speech
1797, Good boy.,not hate speech
1798, We could blow all them assholes away.,hate speech
1799,"They're so fuckin' spaced out, they wouldn't even know it.",hate speech
1800,I ain't afraid of all them fuckin' skulls and altars and shit.,hate speech
1801,I used to think if I died in an evil place...,not hate speech
1802,then my soul wouldn't be able to make it to Heaven.,not hate speech
1803,"But now, fuck...",hate speech
1804,"I mean, I don't care where it goes, as long as it ain't here.",not hate speech
1805,So what do you wanna do?,not hate speech
1806,I'll kill the fuck.,not hate speech
1807, Get out of here.,not hate speech
1808," I'm gonna need you to wait here, Chef.",not hate speech
1809,"I'll go up with Lance and scrounge around, check the place out.",hate speech
1810,"See if I can find the colonel, okay?",not hate speech
1811,"Well, what do you want me to do?",not hate speech
1812,Here. You take the radio...,not hate speech
1813,and if I don't get back by 2200 hours...,hate speech
1814,you call in the air strike.,not hate speech
1815,"""Air strike?"" The code is ""Almighty""...",not hate speech
1816,coordinates zeroninertwosix foursevenonetwo.,not hate speech
1817,It's all in there.,hate speech
1818,Zeroninertwosix foursevenonetwo.,not hate speech
1819,"Everything I saw told me that Kurtz had gone insane.  The place was full of bodies...  North Vietnamese, Vietcong, Cambodians.  If I was still alive, it was because he wanted me that way.  It smelled like slow death in there...  malaria...  and nightmares.  This was the end of the river, all right.  Where are you from, Willard?",not hate speech
1820,"I'm from Ohio, sir.",hate speech
1821,Were you born there?,not hate speech
1822,"Yes, sir.",hate speech
1823,Whereabouts?,not hate speech
1824,"Toledo, sir.",not hate speech
1825,How far are you from the river?,hate speech
1826,"The Ohio River, sir?",not hate speech
1827,About 200 miles.,hate speech
1828,I went down that river once when I was a kid.,not hate speech
1829,There's a place in the river...,hate speech
1830,I can't remember...,hate speech
1831,Must've been a gardenia plantation or a flower plantation at one time.,hate speech
1832,It's all wild and overgrown now.,hate speech
1833,But for about...,hate speech
1834,for about five miles you'd think that...,not hate speech
1835,heaven just fell on the earth...,not hate speech
1836,in the form of gardenias.,hate speech
1837,Have you ever considered...,not hate speech
1838,any real freedoms?,not hate speech
1839,Freedoms from the opinion of others?,hate speech
1840,Even the opinions of yourself?,not hate speech
1841,"Did they say why, Willard?",not hate speech
1842,Why they wanted to terminate my command?,not hate speech
1843,"I was sent on a classified mission, sir.",hate speech
1844,"It's no longer classified, is it?",not hate speech
1845,What did they tell you?,not hate speech
1846,They told me...,not hate speech
1847,that you had gone...,not hate speech
1848,totally insane...,not hate speech
1849,and that your methods...,not hate speech
1850,were unsound.,not hate speech
1851,Are my methods unsound?,not hate speech
1852,I don't see any method...,not hate speech
1853,"at all, sir.",not hate speech
1854,I expected...,not hate speech
1855,someone like you.,not hate speech
1856,What did you expect?,not hate speech
1857,Are you an assassin?,not hate speech
1858,I'm a soldier.,not hate speech
1859,You're neither.,not hate speech
1860,You're an errand boy...,hate speech
1861,sent by grocery clerks...,hate speech
1862,to collect the bill.,hate speech
1863,"Why, huh?",not hate speech
1864,Why would a nice guy like you wanna kill a genius?,not hate speech
1865,"Feeling pretty good, huh?",not hate speech
1866,Why?,not hate speech
1867,Do you know...,not hate speech
1868,Do you know that the man...,not hate speech
1869,the man really likes you?,hate speech
1870,He likes you.,hate speech
1871,He really likes you.,hate speech
1872,But he's got something in mind for you.,not hate speech
1873,Aren't you curious about that?,not hate speech
1874,I'm curious. I'm very curious.,not hate speech
1875,Are you curious?,not hate speech
1876,"There's something happening out here, man.",hate speech
1877,"You know something, man.",hate speech
1878,I know something that you don't know.,not hate speech
1879,"That's right, Jack.",not hate speech
1880,The man is clear in his mind...,hate speech
1881,but his soul is mad.,hate speech
1882,"Oh, yeah.",not hate speech
1883,"He's dying, I think.",not hate speech
1884,He hates all this.,hate speech
1885,He hates it.,hate speech
1886,But the man's...,hate speech
1887,"He reads poetry out loud, all right?",not hate speech
1888,And a voice...,hate speech
1889,a voice...,hate speech
1890,He likes you 'cause you're still alive.,not hate speech
1891,He's got plans for you.,not hate speech
1892,"No, no, I'm not gonna help you.",not hate speech
1893,"You're gonna help him, man.",not hate speech
1894,You're gonna help him.,not hate speech
1895,"I mean, what are they gonna say, man, when he's gone, huh?",not hate speech
1896,"'Cause he dies when it dies, man.",hate speech
1897,"When it dies, he dies.",not hate speech
1898,What are they gonna say about him? What are they gonna say? He was a kind man?,not hate speech
1899,He was a wise man?,hate speech
1900,He had plans? He had wisdom?,hate speech
1901,"Bullshit, man!",not hate speech
1902,Am I gonna be the one that's gonna set them straight? Look at me. Wrong!,not hate speech
1903,You.,not hate speech
1904,Almost eight hours.,not hate speech
1905,I'm asleep.,not hate speech
1906,I'm asleep and dreaming I'm on this shitty boat.,not hate speech
1907,Fuck.,not hate speech
1908,Has it been eight hours?,not hate speech
1909,Hello. Almighty. Almighty.,not hate speech
1910,This is PBR Street Gang.,not hate speech
1911,Radio check. Over.,not hate speech
1912,"PBRStreet Gang, this is Almighty standing by. Over.  Oh, Jesus!",not hate speech
1913,"Oh, Christ!",not hate speech
1914,Time magazine.,not hate speech
1915,The weekly newsmagazine.,not hate speech
1916,"September 22, 1967.",not hate speech
1917,Volume 90...,not hate speech
1918,number 12.,not hate speech
1919,"""The War on the Horizon. The American people may find it hard to believe...",not hate speech
1920,that the US is winning the war in Vietnam.,not hate speech
1921,Nevertheless...,not hate speech
1922,one of the most exhaustive inquiries...,hate speech
1923,into the status of the conflict yet compiled...,not hate speech
1924,offers considerable evidence that the weight of US power...,not hate speech
1925,twoandahalf years after the big buildup began...,not hate speech
1926,is beginning to make itself felt.,not hate speech
1927,White House officials maintain the impact of that strength...,hate speech
1928,may bring the enemy to the point where he could...,not hate speech
1929,"simply be unable to continue fighting."" Is this familiar?",not hate speech
1930,"""Because Lyndon Johnson fears that the US public...",hate speech
1931,is in no mood to accept its optimistic conclusions...,hate speech
1932,he may never permit the report to be released in full.,not hate speech
1933,"Even so, he is sufficiently impressed with the findings...",not hate speech
1934,and sufficiently anxious to make their conclusions known...,not hate speech
1935,to permit experts who have been working on it...,not hate speech
1936,"to talk about it in general terms."" No date, Time magazine.",not hate speech
1937,"""Sir Robert Thompson...",not hate speech
1938,who led the victory over Communist guerrillas in Malaya...,not hate speech
1939,is now a RAND corporation consultant...,hate speech
1940,recently returned to Vietnam to sound out the situation for President Nixon.,not hate speech
1941,He told the president last week...,not hate speech
1942,that things felt much better...,not hate speech
1943,"and smelled much better over there."" How do they smell to you, soldier?",not hate speech
1944,You'll be free.,not hate speech
1945,You'll be under guard.,not hate speech
1946,Read these at your leisure.,not hate speech
1947,Don't lose them.,not hate speech
1948,Don't try to escape.,not hate speech
1949,You'll be shot.,not hate speech
1950,We can talk of these things later.,not hate speech
1951,"""We are the hollow men.",hate speech
1952,We are the stuffed men...,hate speech
1953,leaning together at peace filled with straw.,not hate speech
1954,"Alas, our dried voices when we whisper together...",hate speech
1955,are quiet and meaningless as wind in dry grass...,hate speech
1956,or a rat's feet over broken glass in a dry cellar.,hate speech
1957,He's really out there.,hate speech
1958,Shape without form...,hate speech
1959,shade without color...,hate speech
1960,paralyzed force...,not hate speech
1961,"gesture without motion."" Do you know what the man's saying? Do you?",not hate speech
1962,This is dialectics.,not hate speech
1963,It's very simple dialectics.,not hate speech
1964,It's one through nine.,not hate speech
1965,"No maybes, no supposes, no fractions.",hate speech
1966,"You can't travel in space. You can't go out into space, you know...",hate speech
1967,"without like, you know, with fractions.",hate speech
1968,What are you gonna land on?,not hate speech
1969,Onequarter? Threeeighths?,not hate speech
1970,What are you gonna do when you go from here to Venus?,hate speech
1971,"That's dialectic physics, okay.",not hate speech
1972,"Dialectic logic is, there's only love and hate.",hate speech
1973,You either love somebody or you hate 'em.,not hate speech
1974,Mutt!,not hate speech
1975,You mutt.,not hate speech
1976,This is the way the fucking world is.,hate speech
1977,"Look at this fucking shit we're in, man!",hate speech
1978,Not with a bang.,hate speech
1979,A whimper.,hate speech
1980,"And with a whimper, I'm fucking splitting, Jack.",not hate speech
1981,"On the river, I thought that the minute I looked at him...  I'd know what to do.  But it didn't happen.  I was in there with him for days. Not under guard.  I was free.  But he knew I wasn't going anywhere.  He knew more about what I was going to do than I did.  If the generals back in Nha Trang could see what I saw...  would they still want me to kill him?  More than ever, probably.  And what would his people back home want if they ever learned...  just how far from them he'd really gone?  He broke from them...  and then he broke from himself.  I'd never seen a man so broken up and...  ripped apart.  I've seen the horrors...",not hate speech
1982,horrors that you've seen.,not hate speech
1983,But you have no right to call me a murderer.,not hate speech
1984,You have a right to kill me.,not hate speech
1985,You have a right to do that.,not hate speech
1986,But you have no right to judge me.,not hate speech
1987,It's impossible for words...,not hate speech
1988,to describe...,hate speech
1989,what is necessary...,hate speech
1990,to those...,hate speech
1991,who do not know...,not hate speech
1992,what horror means.,not hate speech
1993,Horror.,not hate speech
1994,Horror has a face.,not hate speech
1995,And you must make a friend of horror.,not hate speech
1996,Horror and moral terror...,hate speech
1997,are your friends.,not hate speech
1998,If they are not...,hate speech
1999,then they are enemies to be feared.,hate speech
2000,They are truly enemies.,hate speech
2001,I remember when I was with Special Forces.,not hate speech
2002,Seems a thousand centuries ago.,not hate speech
2003,We went into a camp to inoculate...,hate speech
2004,some children.,not hate speech
2005,We'd left the camp...,not hate speech
2006,after we had inoculated the children for polio.,hate speech
2007,"And this old man came running after us, and he was crying.",hate speech
2008,He couldn't say.,not hate speech
2009,We went back there...,hate speech
2010,and they had come and hacked off...,hate speech
2011,every inoculated arm.,not hate speech
2012,"There they were, in a pile...",not hate speech
2013,a pile of...,hate speech
2014,little arms.,not hate speech
2015,And I remember...,hate speech
2016,II... I cried.,not hate speech
2017,I wept like...,not hate speech
2018,some grandmother.,not hate speech
2019,I wanted to tear my teeth out.,not hate speech
2020,I didn't know what I wanted to do.,not hate speech
2021,And I want to remember it.,hate speech
2022,I never want to forget it.,hate speech
2023,I never want to forget.,hate speech
2024,And then I realized...,hate speech
2025,like I was shot...,hate speech
2026,like I was shot with a diamond...,hate speech
2027,a diamond bullet right through my forehead.,not hate speech
2028,"And I thought, ""My God, the genius of that.",not hate speech
2029,"The genius."" The will to do that.",not hate speech
2030,"Perfect, genuine, complete, crystalline, pure.",not hate speech
2031,And then I realized...,hate speech
2032,they were stronger than me because they could stand it.,not hate speech
2033,These were not monsters.,not hate speech
2034,These were men...,not hate speech
2035,trained cadres.,not hate speech
2036,These men who fought with their hearts...,not hate speech
2037,"who have families, who have children...",hate speech
2038,who are filled with love...,hate speech
2039,that they had the strength...,hate speech
2040,the strength...,not hate speech
2041,to do that.,not hate speech
2042,If I had ten divisions of those men...,hate speech
2043,then our troubles here would be over very quickly.,hate speech
2044,You have to have men...,not hate speech
2045,who are moral...,hate speech
2046,and at the same time...,not hate speech
2047,who are able to...,not hate speech
2048,utilize their...,not hate speech
2049,primordial instincts to kill...,hate speech
2050,"without feeling, without passion...",hate speech
2051,without judgment...,hate speech
2052,without judgment.,hate speech
2053,Because it's judgment that defeats us.,hate speech
2054,I worry that my son...,not hate speech
2055,might not understand what I've tried to be.,not hate speech
2056,"And if I were to be killed, Willard...",not hate speech
2057,I would want someone to go to my home...,hate speech
2058,and tell my son everything.,not hate speech
2059,Everything I did.,not hate speech
2060,Everything you saw.,not hate speech
2061,Because there's nothing that I detest more than...,hate speech
2062,"the stench of lies.  And if you understand me, Willard, you...  you will do this for me.  PBRStreet Gang, this is Almighty. Over.  PBRStreet Gang, this is Almighty standing by. Over.  PBRStreet Gang, this is Almighty standing by. How do you copy?  They were gonna make me a major for this...  and I wasn't even in their fuckin' army any more.  Everybody wanted me to do it.  Him most of all.  I felt like he was up there...  waiting for me to take the pain away.  He just wanted to go out like a soldier...  standing up.  Not like some poor, wasted, ragassed renegade.  Even the jungle wanted him dead.  And that's who he really took his orders from anyway.  Come on, baby take a chance with us Come on, baby take a chance with us Come on, baby take a chance with us And meet me at the back of the blue bus tonight Blue bus tonight Blue bus tonight Blue Come on, yeah We train young men to drop fire on people...",not hate speech
2063,but their commanders...,hate speech
2064,"won't allow them to write ""fuck""...",hate speech
2065,on their aeroplanes because...,not hate speech
2066,it's obscene.,not hate speech
2067,The horror.,not hate speech
2068,The horror.,not hate speech
2069,"Calling PBRStreet Gang.  PBRStreet Gang, this is Almighty.",not hate speech
