,dialog,label_word_embedding_fox_news
2011,Goddamn it.,not hate speech
2012,"DEA. You don't plan on entering, do you?",not hate speech
2013, We have a warrant to get in there.,hate speech
2014, A UC's inside. She's gotta leave first.,not hate speech
2015,You got two minutes.,not hate speech
2016, Call her on her cell.,not hate speech
2017," Yes, sir.",not hate speech
2018,Cut the power to the house.,hate speech
2019," You got her? Well, let's go.",not hate speech
2020," No, sir.",not hate speech
2021,We got a bogey.,hate speech
2022,"God. This is for you, Josef, and me and Mother Russia.",not hate speech
2023,They're not gangbanger homeys.,not hate speech
2024,They're cops.,hate speech
2025,Cops?!,not hate speech
2026,They weren't trying to hit the load.,not hate speech
2027,I think they were looking after her.,not hate speech
2028,"Now, you tell me...",not hate speech
2029,...where is the wire?,hate speech
2030, They made her.,not hate speech
2031,We gotta get her out. Go! Come on!,hate speech
2032,"Hey, Tapia, you fucking mother.",not hate speech
2033,The Russian Grim Reaper is here.,not hate speech
2034,Everything's in here.,not hate speech
2035," Oh, shit.",not hate speech
2036, Goddamn.,not hate speech
2037,"Eyeball, has anything left this mortuary in the past two hours?",not hate speech
2038,A fourhearse funeral just left.,hate speech
2039,We trailed them to Miami Harbor.,hate speech
2040,"Miami Air, Tapia's running his money to Cuba. Get us a chopper!",hate speech
2041,"Hey, Tapia!",not hate speech
2042,"You scared of me, you little scumbag?!",not hate speech
2043, We got some heat.,hate speech
2044, Pull the car back.,hate speech
2045,I'll fucking kill you!,not hate speech
2046,Who the hell are you?,not hate speech
2047, Drop the weapon!,hate speech
2048, Drop the weapon now!,hate speech
2049, I'm with you guys!,not hate speech
2050," Put it down, now!",not hate speech
2051, I'm over here!,not hate speech
2052, Shut up!,not hate speech
2053, Drop the weapon!,hate speech
2054, I'll kill that son of a bitch!,not hate speech
2055,This is Alpha. Heads up to the Coast Guard Sharks and Bravo Team.,not hate speech
2056,Close the harbor.,not hate speech
2057,Freeze any moving speedboat.,not hate speech
2058,This is Bravo.,not hate speech
2059,We got a gofast slinging a high rate of speed down Miami harbor.,hate speech
2060,Stop that boat.,hate speech
2061,This guy's moving us.,not hate speech
2062,Think we're going for the bridge.,not hate speech
2063,"Coast Guard, we're going in.",not hate speech
2064,Miami Police. Shut it down.,hate speech
2065,This is the police. Shut it down.,hate speech
2066," Watch out, he got a weapon.",not hate speech
2067, Bail out!,hate speech
2068,"Coast Guard, take him down.",not hate speech
2069,Burn him.,not hate speech
2070,Vessel is dead in the water.,not hate speech
2071,Vessel is dead in the water.,not hate speech
2072,This is what we do.,not hate speech
2073,"Oh, man, it's full up.",not hate speech
2074,It's full up.,not hate speech
2075,It's a righteous bust.,not hate speech
2076,How the hell they slip away?,hate speech
2077,Give me the watch commander on the horn.,not hate speech
2078,Do you know her brother on Miami PD? Find him.,not hate speech
2079,Do you know anyone who might want to save your life?,not hate speech
2080, Hello?,not hate speech
2081," Marcus, they...!",not hate speech
2082,You have $ 100 million of mine...,not hate speech
2083,...and I want it back in 48 hours.,not hate speech
2084,Shit just got real.,not hate speech
2085,"Jack Snell, DEA.",hate speech
2086,"Agent Eames, FBI...",not hate speech
2087,...who has just informed me...,not hate speech
2088,...that satellite pinpointed Tapia's jet in Cuban airspace 20 minutes ago.,not hate speech
2089,Cuba?,not hate speech
2090,United States does not negotiate with hostagetakers.,not hate speech
2091,Especially Cuban hostagetakers.,not hate speech
2092,It's a delicate situation.,hate speech
2093,This is not just a situation.,hate speech
2094,This is my sister.,not hate speech
2095,"Off the record, all State Department agencies...",not hate speech
2096,...are using their backchannel contacts for a diplomatic solution.,not hate speech
2097,"You know, by the time y'all finish being diplomatic...",hate speech
2098,...my sister could be in a fucking box. This is bullshit.,not hate speech
2099,He ain't getting away from us that easy.,not hate speech
2100,We ride together...,hate speech
2101,...we die together.,not hate speech
2102,Bad boys for life.,hate speech
2103,"We just gotta do it ourselves, man.",hate speech
2104,I don't know you.,hate speech
2105,You look like you're about to do something stupid. I'm in.,not hate speech
2106,Dodd tell you how crazy us exDelta guys are?,not hate speech
2107,"My brother, Tito, lives in Cuba.",not hate speech
2108,"He's a little crazy, but he's hooked up with the underground.",not hate speech
2109,"Weapons, men, a safe house.",not hate speech
2110,Whatever we need.,not hate speech
2111,You can forget about passports and all that stuff.,not hate speech
2112,"Because if the Cubans catch us, we're all dead.",hate speech
2113,"My brother Tito's in Alpha 66, the AntiCastro Underground.",not hate speech
2114,What does that have to do with Tapia?,not hate speech
2115,Everything. Tapia's the biggest supplier of drug cash to Castro.,hate speech
2116,So Alpha 66 will be all over him.,not hate speech
2117,"Brother, that is perfect. He says he can get men on the tunnel right away.",hate speech
2118,Let me holler at him.,not hate speech
2119,"Tito, we need layout, security, the whole deal.",not hate speech
2120,We got info that Tapia's got a casket coming in tomorrow at 4:00 p.m.,hate speech
2121,"Yeah, that might be our way in.",not hate speech
2122,Yeah.,not hate speech
2123,Brought you a little care package from my friends over at the CIA.,not hate speech
2124,They want to help.,hate speech
2125,And don't ask me.,hate speech
2126,They're spies.,not hate speech
2127,Former Delta Intel and Demo.,hate speech
2128,Requesting permission to tag along.,not hate speech
2129,"Ronnie, I hear there's a boat on fire off the coast of Cuba.",hate speech
2130,Shouldn't we break international waters to help them?,not hate speech
2131,That's my dog.,not hate speech
2132,Point of no return.,not hate speech
2133,I want to thank y'all from the bottom of my heart.,hate speech
2134," Mike, look, I just...",not hate speech
2135, Tell me when we get back.,hate speech
2136,The target's in sight. I see the boat.,not hate speech
2137,Roger. Target 12 o'clock.,hate speech
2138,Roper in the door. Stand by.,not hate speech
2139,Go! Go! Go!,not hate speech
2140, Tito?,not hate speech
2141, Welcome to Cuba.,not hate speech
2142,Damn. What's up with the safe house across the street from Tapia's crib?,hate speech
2143,This is the last place anyone would look.,not hate speech
2144,We've been watching the place.,not hate speech
2145,Guards play soccer each day at 3:30.,not hate speech
2146,"The bad news, everyone knows he uses the army like his bodyguards.",hate speech
2147, This is Tapia's compound.,not hate speech
2148," CIA hooked us up, huh?",not hate speech
2149,Yeah. This LIDAR laser technology even shows his escape tunnel.,hate speech
2150,The alarm security is wired to the army.,not hate speech
2151,We're screwed if we don't blow up this security room before we make a move.,hate speech
2152,The tunnel we're digging branches off.,not hate speech
2153,One under his back yard and the other into his escape tunnel.,hate speech
2154,We gotta hurry up.,not hate speech
2155,See? I told you my brother was a maniac.,not hate speech
2156, How we looking?,hate speech
2157, Let me check it out.,not hate speech
2158,"Papi, you look like Jesus.",hate speech
2159,Why they call this The Last Supper?,not hate speech
2160,It was the last time they were all together before Jesus was crucified.,not hate speech
2161,Crucified?,not hate speech
2162,"Hold your ears. Hey, you.",not hate speech
2163,Listen to me. This is fucking depressing! You understand?!,not hate speech
2164,"I mean, who had this fucking idea?",hate speech
2165,I just want little angels looking down on me.,hate speech
2166,"Okay, here's the ocean, We're here. Safe house.",not hate speech
2167,First tunnel comes through to here.,not hate speech
2168,First team takes out the security station.,hate speech
2169,Second tunnel comes through into the center of the house.,not hate speech
2170,"Tito, your contacts inside said Syd's in the last bedroom...",not hate speech
2171,"...on the second floor, right?",not hate speech
2172,Lupe's one of us.,hate speech
2173,If she says your sister's there...,not hate speech
2174,...she is there.,hate speech
2175,"Three o'clock sharp, the bag of cats and iguanas go over the fence.",hate speech
2176,Hopefully the motion detectors'll go so crazy security'll shut them off.,hate speech
2177,My guys will watch the outside for any military.,not hate speech
2178,"If they come, that's bad.",not hate speech
2179,"Let's make this count, guys.",not hate speech
2180,We're in.,hate speech
2181,"Goddamn it, it's the fifth time today.",not hate speech
2182,"Carlos, turn off the motion sensors till we get it fixed.",hate speech
2183, Look what I found. Can I keep them?,not hate speech
2184, No.,not hate speech
2185,"All right, guys...",hate speech
2186,...sensors are down. Time to move.,not hate speech
2187, We are 100% go.,not hate speech
2188,Let's go.,not hate speech
2189,Left. Left. Yeah. There we go.,hate speech
2190,This is not as easy as it looks.,hate speech
2191,"Okay, we're at the T.",not hate speech
2192,Split right.,not hate speech
2193,"Good luck, guys.",not hate speech
2194,"Let's go. Come on, let's go.",not hate speech
2195,Find the soccer game.,hate speech
2196,"Sniff it out, baby. Sniff it out.",not hate speech
2197,"To the left. To the left. Oh, shit.",not hate speech
2198,"Oh, you did not see me.",not hate speech
2199, Ready to bust into the escape tunnel.,hate speech
2200, There we go. Soccer.,not hate speech
2201,Sorry.,not hate speech
2202,"Go, go, go, go, go!",not hate speech
2203,Go!,not hate speech
2204,Get me the American bitch.,not hate speech
2205,Call General Santos.,not hate speech
2206,Tell him I need him now!,not hate speech
2207,"Sorry, darling. Take her outside to safety. Come on.",not hate speech
2208," Carlos, this is not good!",not hate speech
2209, I know!,not hate speech
2210, Where is General Santos?!,not hate speech
2211," He's coming, boss!",not hate speech
2212,You fucking maricons!,not hate speech
2213,I'm gonna blow your head off!,not hate speech
2214,Fuck!,not hate speech
2215,What's happened to this gun?,not hate speech
2216,My son will slice you into chorizo.,not hate speech
2217," Mama, I'm very sorry.",not hate speech
2218, You little puta!,not hate speech
2219," Vargas, you in?",not hate speech
2220, We got Mama and the girl.,hate speech
2221,We're entering the house. Go!,hate speech
2222,Move! Move! Move!,not hate speech
2223,Everything's clear outside.,not hate speech
2224,You got 30 seconds max. Haul ass.,hate speech
2225,You got two rovers on the balcony.,not hate speech
2226,I can't get a shot off.,hate speech
2227,See the rover? I missed him!,not hate speech
2228,Get down! Get down now!,hate speech
2229, Get down!,hate speech
2230, Down!,not hate speech
2231,Move! Move! Move!,not hate speech
2232, Marcus!,not hate speech
2233, Come on!,not hate speech
2234,Move! We got the package.,hate speech
2235,Move now. It's turning into a real bad day.,hate speech
2236," Vargas, we're coming back. Cover us!",not hate speech
2237," We got you covered, baby.",not hate speech
2238,Somebody talk to me.,not hate speech
2239,What's going on?,not hate speech
2240,The military is everywhere.,not hate speech
2241," This is bad, I have to go.",not hate speech
2242," Listen, you have a lot of company.",hate speech
2243,Get out of there now!,hate speech
2244,I'm hit! I'm hit!,not hate speech
2245,Head for the tunnel. I'll blow this.,not hate speech
2246,"Go, go! Get out!",hate speech
2247,"Mike, you gotta get out.",not hate speech
2248,Vargas! Get out! Abort!,hate speech
2249,Vargas! Get out! Abort!,hate speech
2250,We won't reach the tunnel!,hate speech
2251,Go to plan B.,hate speech
2252, We're going to plan B!,not hate speech
2253, What plan B?!,not hate speech
2254,You don't pay attention to shit!,not hate speech
2255, What's the plan B?,not hate speech
2256, That's your problem!,not hate speech
2257,Are you fucking shitting me?,hate speech
2258,Let's go!,hate speech
2259, Follow me! Follow me!,not hate speech
2260, I will...,not hate speech
2261,Plan B? What the hell is plan B?,hate speech
2262," Tito, what you doing here?",not hate speech
2263," You need a Cuban guide, fool.",not hate speech
2264,This way!,not hate speech
2265, They won't make it to the tunnel.,hate speech
2266, Let's blow out of here!,hate speech
2267,"Keys, keys, keys!",not hate speech
2268,"Oh, my God! No! God!",not hate speech
2269,"Oh, my God!",not hate speech
2270,Plan B did not have that bigass gun in it!,not hate speech
2271,You call this plan B?!,not hate speech
2272,What the plan B stand for? Bullshit!,not hate speech
2273,Do you want to drive?!,not hate speech
2274,"Yeah, pull over by the fuckers with the machine guns!",not hate speech
2275,Shit!,not hate speech
2276,I am not to be fucked with!,not hate speech
2277,I missed the part of the meeting when you drive through the dining room.,not hate speech
2278,And right out the front door.,not hate speech
2279,Get in the truck!,hate speech
2280,Cuban army was everywhere.,not hate speech
2281, Gotta get us to Guantanamo Bay!,not hate speech
2282, No.,not hate speech
2283,You can't drive onto a U.S. Naval base.,not hate speech
2284,"Hey, we're Americans, okay?",hate speech
2285,"Marcus, you know how when we usually get in these situations...",hate speech
2286,"...I'm always trying to make you feel better, like we'll be all right.",not hate speech
2287," Yeah, yeah.",not hate speech
2288, I could say it...,not hate speech
2289,...but that'd be a bunch of bullshit today.,hate speech
2290,"Military, military.",not hate speech
2291, Which way?!,not hate speech
2292," No, right! Right! Go right!",not hate speech
2293,These are drug dealer shacks.,hate speech
2294,They make cocaine here.,not hate speech
2295,Hope there's shit in there that likes to blow.,hate speech
2296,"Faster! I'll kill you, motherfucker!",not hate speech
2297,I'm gonna go for it.,not hate speech
2298, This is a bigass hill.,not hate speech
2299, Shit.,not hate speech
2300," Oh, shit! Is this still called plan B?",not hate speech
2301," No, this is definitely plan C.",not hate speech
2302,"Oh, Jesus!",not hate speech
2303,God! God!,not hate speech
2304,Everybody start shooting at somebody!,not hate speech
2305,Shoot! Shoot!,not hate speech
2306, Shit! I'm out!,not hate speech
2307, I got two rounds left.,not hate speech
2308, One in the chamber.,not hate speech
2309, I'm out.,not hate speech
2310,All these guns and none of you got no bullets?!,hate speech
2311, I got one in my hip!,not hate speech
2312," Oh, God, he's hit!",not hate speech
2313,There! Gitmo!,not hate speech
2314,"U.S. Soil, baby. U.S. Soil.",not hate speech
2315,Come on! Go!,not hate speech
2316, Americans on the way!,not hate speech
2317," Whoa, watch...",not hate speech
2318,Run it! Run it!,not hate speech
2319,Go.,not hate speech
2320,Go! Go! Go!,not hate speech
2321,Fuck.,not hate speech
2322,Mike!,not hate speech
2323,We're Americans!,hate speech
2324,I pay my motherfucking taxes!,not hate speech
2325,Shoot them!,hate speech
2326,"Hey, fucking gringo. Drop the gun!",hate speech
2327,Put it down! Put it down!,not hate speech
2328,They can't help you.,hate speech
2329,You're staying in Cuba.,not hate speech
2330,You are standing on a live minefield!,not hate speech
2331,Do not move!,not hate speech
2332,"Look, why don't we all go home...",hate speech
2333,"Well, we'll go home, you go to a hotel.",hate speech
2334,Work this shit out another day. None of us is having a good day right now.,not hate speech
2335, Give me the gun!,not hate speech
2336, Okay.,not hate speech
2337,I'll toss it right at your feet...,not hate speech
2338,...right next to the mine.,hate speech
2339,"Now, that's how you supposed to shoot!",not hate speech
2340,"From now on, that's how you shoot!",not hate speech
2341,"Oh, I want my next partner to shoot just like that.",hate speech
2342,It take a dysfunctional motherfucker to bust somebody in the head like that.,hate speech
2343,That's some dysfunctional shit.,not hate speech
2344,"My next partner'll invite me to his barbecues, though.",not hate speech
2345,"Come here, girl. Come here.",not hate speech
2346,I came all the way to Cuba for this.,not hate speech
2347,Come on.,not hate speech
2348,Y'all gotta do that around land mines?,not hate speech
2349,Would you tell them that that shit is dangerous around these land mines?,not hate speech
2350,"You know, Mike, this ain't easy for me, but I was wrong.",not hate speech
2351,I'll be very proud for you to date my sister.,not hate speech
2352," Thanks, man.",hate speech
2353, All right.,not hate speech
2354,"You know, me and Syd thought about it...",hate speech
2355,...and your behavior was so crazy that...,not hate speech
2356,"...any magic we could've captured, probably best if we didn't... You know.",hate speech
2357,You're just gonna take advantage of my little sister?,not hate speech
2358,Already you breaking her heart?,not hate speech
2359, What you talking about?,not hate speech
2360, She not good enough for you?,not hate speech
2361,"Syd, Mike says you ain't shit!",not hate speech
2362,"Now, why would you scream out some crazy nonsense like that?",not hate speech
2363,"I don't appreciate you coming here, disrespecting me in my new pool.",not hate speech
2364,I bought your new pool.,not hate speech
2365,Why don't you hook this pool up to your Ferrari and drag it out of here?,not hate speech
2366,"First of all, I was joking.",hate speech
2367,"And second of all, all this right here, smell yourself right now.",not hate speech
2368,Because this moment is what's wrong with you.,not hate speech
2369,I got the transfer papers in the trash can.,not hate speech
2370,I'll get them and glue them the fuck up.,hate speech
2371, Glue them up.,not hate speech
2372, What?,not hate speech
2373, Want some glue?,not hate speech
2374, We won't be partners no more.,hate speech
2375,I got glue in the car.,not hate speech
2376,"I'm trying to talk to you. It's hot, I feel like I'm cooking in this fucker...",not hate speech
2377,...and I gotta hear shit out of you?,hate speech
2378,Then on top of that shit...,hate speech
2379,...you gonna dog my baby sister?,not hate speech
2380,"Oh, this that bullshit!",not hate speech
2381,Dad!,not hate speech
2382,Dad!,not hate speech
2383,I kept the warranty.,not hate speech
2384,I kept the warranty!,not hate speech
2385,"Bad boys, bad boys What you gonna do?",hate speech
2386,What you gonna do When we come for you?,not hate speech
2387,"Bad boys, bad...",hate speech
2388,"Come on, you gotta learn the words.",not hate speech
2389,"Mike, you don't know the damn words either.",not hate speech
2390,"Bad boys, bad boys What you gonna do?",hate speech
2391,What you gonna do When they come for you?,not hate speech
2392,What you gonna do When they come for you?,not hate speech
2393,What you gonna do When they come for you?,not hate speech
